week,lat_bin,lon_bin,fire_count,fire_power_MW,max_power_MW,prior_lightning_count,had_prior_lightning
2024-06-10,36.5,-90.0,5,1289.8,424.0,0,0
2024-06-10,36.5,-89.5,8,1175.7,261.3,90,1
2024-06-10,37.0,-107.5,2,752.7,385.6,0,0
2024-06-10,37.0,-90.5,3,1087.5,556.5,0,0
2024-06-10,37.0,-90.0,5,532.7,184.5,0,0
2024-06-10,37.0,-89.5,3,346.0,141.0,0,0
2024-06-10,38.0,-118.5,1,71.7,71.7,0,0
2024-06-10,38.0,-113.0,2,1163.4,626.0,0,0
2024-06-10,38.0,-112.5,3,2877.3,1489.9,0,0
2024-06-10,38.5,-112.0,7,6748.3,2140.6,0,0
2024-06-10,39.0,-106.5,2,491.8,329.7,0,0
2024-06-10,40.5,-111.5,1,64.5,64.5,0,0
2024-06-10,42.0,-117.0,2,554.2,291.8,0,0
2024-06-10,43.0,-116.5,4,671.1,246.8,0,0
2024-06-10,44.0,-95.0,4,302.3,105.8,540,1
2024-06-10,45.5,-95.5,2,195.4,98.0,90,1
2024-06-10,46.0,-120.5,1,313.3,313.3,0,0
2024-06-10,53.5,-126.0,1,119.8,119.8,0,0
2024-06-17,15.5,-85.0,1,19.7,19.7,0,0
2024-06-17,17.0,-96.0,1,97.4,97.4,0,0
2024-06-17,17.5,-101.5,1,51.2,51.2,0,0
2024-06-17,17.5,-95.5,1,69.3,69.3,0,0
2024-06-17,17.5,-93.5,1,26.4,26.4,0,0
2024-06-17,18.0,-103.0,3,149.0,65.8,0,0
2024-06-17,18.0,-102.5,1,32.3,32.3,0,0
2024-06-17,18.0,-96.0,2,117.3,78.1,0,0
2024-06-17,18.5,-102.5,3,200.8,89.3,0,0
2024-06-17,18.5,-96.5,1,33.5,33.5,0,0
2024-06-17,18.5,-96.0,1,122.1,122.1,0,0
2024-06-17,19.0,-103.5,1,47.4,47.4,0,0
2024-06-17,19.0,-103.0,1,32.9,32.9,0,0
2024-06-17,19.5,-105.0,1,70.4,70.4,0,0
2024-06-17,19.5,-103.5,1,73.7,73.7,0,0
2024-06-17,19.5,-101.0,3,903.7,561.0,0,0
2024-06-17,19.5,-99.5,1,35.7,35.7,0,0
2024-06-17,19.5,-97.0,1,107.4,107.4,0,0
2024-06-17,19.5,-96.5,1,129.8,129.8,0,0
2024-06-17,20.0,-105.0,4,2506.7,1074.4,180,1
2024-06-17,20.5,-105.0,1,217.3,217.3,0,0
2024-06-17,20.5,-103.5,1,61.8,61.8,180,1
2024-06-17,20.5,-98.5,3,154.9,60.0,0,0
2024-06-17,21.0,-104.5,1,45.1,45.1,0,0
2024-06-17,21.5,-98.0,2,199.1,116.5,0,0
2024-06-17,22.0,-105.0,1,33.8,33.8,0,0
2024-06-17,22.0,-98.5,1,213.2,213.2,0,0
2024-06-17,22.5,-98.5,1,77.9,77.9,0,0
2024-06-17,23.0,-100.0,1,65.9,65.9,0,0
2024-06-17,23.5,-106.5,1,35.5,35.5,0,0
2024-06-17,24.0,-107.5,2,201.0,155.0,0,0
2024-06-17,24.0,-107.0,1,53.0,53.0,720,1
2024-06-17,24.0,-106.5,2,182.8,92.9,0,0
2024-06-17,24.5,-107.0,1,49.5,49.5,0,0
2024-06-17,25.0,-107.5,1,95.4,95.4,0,0
2024-06-17,25.0,-106.5,1,45.0,45.0,0,0
2024-06-17,25.0,-106.0,1,56.5,56.5,1170,1
2024-06-17,25.5,-109.0,1,53.0,53.0,0,0
2024-06-17,25.5,-108.5,2,210.4,123.7,0,0
2024-06-17,25.5,-108.0,1,93.7,93.7,0,0
2024-06-17,26.0,-109.0,1,58.8,58.8,0,0
2024-06-17,26.0,-108.5,1,78.3,78.3,270,1
2024-06-17,26.5,-109.0,4,227.1,64.1,90,1
2024-06-17,27.0,-109.5,1,37.5,37.5,90,1
2024-06-17,27.0,-107.5,1,91.8,91.8,0,0
2024-06-17,27.0,-107.0,1,70.9,70.9,0,0
2024-06-17,27.5,-108.0,16,8790.6,2378.9,0,0
2024-06-17,27.5,-81.5,1,32.9,32.9,0,0
2024-06-17,28.5,-108.5,1,44.1,44.1,0,0
2024-06-17,29.5,-98.0,2,73.0,47.3,0,0
2024-06-17,30.5,-110.0,1,57.6,57.6,0,0
2024-06-17,30.5,-92.5,1,59.2,59.2,0,0
2024-06-17,31.5,-114.0,2,91.5,49.2,0,0
2024-06-17,31.5,-82.5,1,28.0,28.0,0,0
2024-06-17,32.5,-115.0,1,96.3,96.3,0,0
2024-06-17,32.5,-114.5,33,2303.4,92.7,0,0
2024-06-17,32.5,-114.0,2,166.2,83.3,0,0
2024-06-17,33.0,-106.5,1,64.6,64.6,90,1
2024-06-17,33.0,-106.0,14,9475.9,2696.4,0,0
2024-06-17,33.0,-91.0,1,106.5,106.5,0,0
2024-06-17,33.0,-89.5,1,26.8,26.8,0,0
2024-06-17,33.0,-87.0,3,656.7,342.1,0,0
2024-06-17,33.0,-86.0,2,208.9,106.3,0,0
2024-06-17,33.5,-109.5,14,7381.2,2538.7,0,0
2024-06-17,33.5,-82.5,1,90.0,90.0,0,0
2024-06-17,33.5,-80.0,1,51.8,51.8,0,0
2024-06-17,34.0,-108.5,1,42.8,42.8,0,0
2024-06-17,34.0,-79.0,1,60.1,60.1,0,0
2024-06-17,34.5,-108.0,1,183.8,183.8,0,0
2024-06-17,34.5,-85.0,1,46.4,46.4,0,0
2024-06-17,35.0,-93.0,1,57.1,57.1,0,0
2024-06-17,35.0,-79.0,1,59.1,59.1,0,0
2024-06-17,35.5,-112.0,5,1728.8,662.3,0,0
2024-06-17,35.5,-89.5,1,46.1,46.1,0,0
2024-06-17,36.0,-114.5,1,66.5,66.5,0,0
2024-06-17,36.0,-111.0,1,49.0,49.0,0,0
2024-06-17,36.0,-90.0,1,51.5,51.5,0,0
2024-06-17,36.0,-89.0,3,530.7,299.0,0,0
2024-06-17,36.5,-99.0,1,45.7,45.7,0,0
2024-06-17,36.5,-97.5,1,37.5,37.5,0,0
2024-06-17,36.5,-89.5,1,188.9,188.9,0,0
2024-06-17,37.0,-95.0,3,757.3,447.1,0,0
2024-06-17,37.0,-94.5,1,56.2,56.2,0,0
2024-06-17,37.0,-92.5,1,35.9,35.9,0,0
2024-06-17,37.0,-89.5,1,87.5,87.5,0,0
2024-06-17,37.5,-122.0,1,281.7,281.7,0,0
2024-06-17,38.5,-112.0,2,504.0,299.2,0,0
2024-06-17,39.0,-122.5,6,4210.7,1145.9,0,0
2024-06-17,39.5,-114.5,1,62.2,62.2,0,0
2024-06-17,41.5,-103.5,1,193.2,193.2,540,1
2024-06-17,42.0,-117.0,3,909.3,492.0,0,0
2024-06-17,42.0,-103.5,1,263.0,263.0,180,1
2024-06-17,43.5,-116.5,1,284.6,284.6,0,0
2024-06-17,44.0,-95.0,1,144.3,144.3,180,1
2024-06-17,45.0,-121.5,1,102.4,102.4,0,0
2024-06-17,45.0,-95.0,1,62.6,62.6,90,1
2024-06-17,46.0,-70.5,1,35.2,35.2,90,1
2024-06-17,50.0,-67.5,3,841.4,394.1,0,0
2024-06-17,50.0,-67.0,3,1009.8,416.6,0,0
2024-06-17,50.0,-60.0,1,93.0,93.0,0,0
2024-06-17,50.5,-66.5,2,527.8,318.3,0,0
2024-06-24,15.5,-97.0,1,40.7,40.7,0,0
2024-06-24,15.5,-90.5,1,45.3,45.3,0,0
2024-06-24,15.5,-90.0,1,41.8,41.8,0,0
2024-06-24,16.0,-98.0,1,32.0,32.0,0,0
2024-06-24,16.0,-91.0,2,135.7,89.4,0,0
2024-06-24,17.0,-101.0,2,116.6,60.6,0,0
2024-06-24,17.5,-93.5,5,203.9,54.2,0,0
2024-06-24,17.5,-92.0,2,241.0,148.3,0,0
2024-06-24,17.5,-71.5,1,100.2,100.2,0,0
2024-06-24,18.0,-102.5,1,54.2,54.2,0,0
2024-06-24,18.0,-102.0,2,111.9,65.4,0,0
2024-06-24,18.5,-101.5,1,50.0,50.0,0,0
2024-06-24,18.5,-89.0,1,57.1,57.1,0,0
2024-06-24,19.0,-105.0,1,39.1,39.1,0,0
2024-06-24,19.0,-104.5,1,44.2,44.2,0,0
2024-06-24,19.0,-102.0,1,56.6,56.6,0,0
2024-06-24,19.5,-105.5,1,72.0,72.0,0,0
2024-06-24,19.5,-105.0,2,119.0,60.2,0,0
2024-06-24,19.5,-88.5,1,27.5,27.5,0,0
2024-06-24,20.5,-98.0,1,36.9,36.9,900,1
2024-06-24,21.0,-98.5,1,24.9,24.9,540,1
2024-06-24,25.0,-108.0,1,55.2,55.2,360,1
2024-06-24,25.5,-108.5,3,88.8,31.4,0,0
2024-06-24,27.0,-110.0,5,144.3,43.9,0,0
2024-06-24,27.0,-109.5,4,115.9,44.5,0,0
2024-06-24,27.0,-98.5,1,45.7,45.7,0,0
2024-06-24,27.5,-109.5,1,77.5,77.5,0,0
2024-06-24,27.5,-109.0,1,56.2,56.2,2880,1
2024-06-24,28.5,-96.5,1,32.6,32.6,0,0
2024-06-24,29.0,-110.0,1,62.1,62.1,630,1
2024-06-24,29.0,-105.0,1,39.0,39.0,0,0
2024-06-24,30.0,-107.5,4,613.1,194.2,360,1
2024-06-24,30.5,-92.5,2,93.3,50.1,2430,1
2024-06-24,31.0,-113.0,2,72.5,40.4,0,0
2024-06-24,31.5,-113.5,33,2286.1,117.2,0,0
2024-06-24,31.5,-113.0,4,197.7,50.6,90,1
2024-06-24,31.5,-102.0,2,177.8,108.8,0,0
2024-06-24,32.0,-113.5,8,502.8,71.2,0,0
2024-06-24,32.0,-86.5,2,115.0,61.8,720,1
2024-06-24,32.5,-114.5,2,109.6,54.9,0,0
2024-06-24,32.5,-114.0,5,474.1,120.8,0,0
2024-06-24,32.5,-113.5,3,229.9,78.7,0,0
2024-06-24,32.5,-113.0,3,205.2,73.4,0,0
2024-06-24,33.0,-114.0,6,271.7,54.7,0,0
2024-06-24,33.0,-113.5,20,1039.0,72.8,0,0
2024-06-24,33.0,-113.0,8,452.9,68.4,0,0
2024-06-24,33.0,-112.5,2,199.0,105.0,0,0
2024-06-24,33.0,-112.0,11,970.5,104.6,0,0
2024-06-24,33.0,-87.0,2,205.8,103.5,0,0
2024-06-24,33.5,-117.5,2,171.8,86.5,0,0
2024-06-24,33.5,-116.5,1,66.5,66.5,0,0
2024-06-24,33.5,-114.0,1,83.4,83.4,90,1
2024-06-24,33.5,-113.5,13,788.3,76.1,450,1
2024-06-24,33.5,-113.0,9,705.1,83.1,0,0
2024-06-24,33.5,-112.0,1,84.2,84.2,900,1
2024-06-24,34.0,-86.0,1,51.7,51.7,0,0
2024-06-24,35.0,-99.0,3,257.2,108.6,0,0
2024-06-24,36.0,-99.5,1,102.4,102.4,0,0
2024-06-24,36.0,-99.0,6,2108.3,730.3,0,0
2024-06-24,36.0,-98.0,1,47.1,47.1,1080,1
2024-06-24,36.5,-119.5,8,2778.8,787.0,0,0
2024-06-24,37.0,-112.5,1,151.7,151.7,360,1
2024-06-24,37.0,-98.0,2,273.6,168.3,450,1
2024-06-24,37.0,-95.0,2,248.7,138.6,450,1
2024-06-24,37.0,-94.5,1,28.2,28.2,0,0
2024-06-24,37.5,-98.5,1,71.3,71.3,270,1
2024-06-24,37.5,-97.5,2,330.9,185.4,0,0
2024-06-24,38.0,-119.0,2,1544.2,1233.2,270,1
2024-06-24,38.0,-118.5,1,552.3,552.3,180,1
2024-06-24,38.5,-122.0,1,90.3,90.3,0,0
2024-06-24,41.5,-120.0,2,1574.0,882.5,90,1
2024-06-24,42.0,-117.0,1,258.1,258.1,0,0
2024-06-24,42.5,-104.0,1,125.3,125.3,0,0
2024-06-24,43.0,-116.0,1,71.2,71.2,0,0
2024-06-24,43.5,-122.0,1,256.0,256.0,0,0
2024-06-24,43.5,-121.5,2,413.3,277.7,0,0
2024-06-24,43.5,-118.0,1,306.1,306.1,0,0
2024-06-24,43.5,-117.5,3,823.3,453.6,180,1
2024-06-24,43.5,-111.0,1,59.6,59.6,0,0
2024-06-24,44.0,-95.0,3,760.5,331.2,0,0
2024-06-24,44.5,-94.5,1,53.3,53.3,0,0
2024-06-24,45.5,-109.0,1,75.4,75.4,0,0
2024-06-24,45.5,-95.5,1,83.2,83.2,0,0
2024-06-24,50.0,-67.5,5,2474.1,640.4,0,0
2024-06-24,50.0,-67.0,1,282.8,282.8,0,0
2024-06-24,50.5,-66.5,1,2555.0,2555.0,0,0
2024-07-01,16.0,-99.0,2,304.2,159.5,0,0
2024-07-01,17.0,-101.0,1,40.0,40.0,0,0
2024-07-01,17.5,-95.0,2,61.5,34.1,0,0
2024-07-01,17.5,-93.5,9,574.6,82.7,0,0
2024-07-01,17.5,-92.5,2,77.4,54.5,0,0
2024-07-01,17.5,-71.5,1,71.6,71.6,0,0
2024-07-01,18.0,-103.0,3,112.7,50.6,0,0
2024-07-01,18.0,-102.5,1,50.4,50.4,0,0
2024-07-01,18.0,-102.0,1,132.6,132.6,0,0
2024-07-01,18.0,-96.5,1,33.9,33.9,0,0
2024-07-01,18.0,-94.5,4,104.0,35.5,0,0
2024-07-01,18.0,-93.0,1,53.0,53.0,0,0
2024-07-01,18.5,-103.5,1,102.8,102.8,0,0
2024-07-01,18.5,-102.5,1,43.6,43.6,0,0
2024-07-01,19.0,-104.0,1,77.1,77.1,0,0
2024-07-01,19.0,-103.5,1,88.2,88.2,0,0
2024-07-01,19.0,-102.0,1,55.9,55.9,0,0
2024-07-01,19.5,-71.5,1,30.3,30.3,0,0
2024-07-01,20.5,-105.0,1,50.0,50.0,270,1
2024-07-01,20.5,-98.5,2,111.6,73.3,0,0
2024-07-01,20.5,-76.0,1,33.8,33.8,0,0
2024-07-01,21.0,-99.0,2,63.0,31.7,0,0
2024-07-01,21.0,-98.5,1,41.7,41.7,270,1
2024-07-01,21.0,-88.0,1,32.3,32.3,0,0
2024-07-01,23.0,-106.5,1,56.2,56.2,0,0
2024-07-01,25.5,-109.0,2,48.2,27.2,0,0
2024-07-01,25.5,-108.5,1,28.7,28.7,90,1
2024-07-01,26.0,-109.0,1,44.5,44.5,0,0
2024-07-01,27.0,-109.5,3,157.7,58.7,360,1
2024-07-01,27.0,-99.0,1,34.0,34.0,0,0
2024-07-01,27.5,-105.5,1,37.9,37.9,180,1
2024-07-01,28.5,-96.5,1,33.9,33.9,270,1
2024-07-01,30.5,-110.0,1,99.2,99.2,0,0
2024-07-01,30.5,-93.0,1,28.9,28.9,0,0
2024-07-01,31.0,-93.0,2,159.3,83.2,360,1
2024-07-01,31.0,-84.5,1,25.1,25.1,1080,1
2024-07-01,32.0,-116.5,2,272.0,139.8,0,0
2024-07-01,32.0,-92.0,1,40.1,40.1,0,0
2024-07-01,32.0,-87.5,1,27.5,27.5,0,0
2024-07-01,32.5,-117.0,1,106.7,106.7,0,0
2024-07-01,32.5,-116.5,1,223.3,223.3,0,0
2024-07-01,32.5,-114.0,2,169.7,91.5,0,0
2024-07-01,33.0,-114.0,1,69.8,69.8,0,0
2024-07-01,33.0,-113.5,1,66.6,66.6,0,0
2024-07-01,33.0,-113.0,2,201.0,109.4,0,0
2024-07-01,33.0,-112.5,2,210.1,109.3,0,0
2024-07-01,33.0,-112.0,1,87.9,87.9,180,1
2024-07-01,33.0,-109.0,4,501.5,265.8,0,0
2024-07-01,33.5,-113.0,1,75.0,75.0,0,0
2024-07-01,33.5,-110.5,1,42.2,42.2,0,0
2024-07-01,34.0,-111.0,2,292.0,195.1,0,0
2024-07-01,34.5,-120.5,10,2820.1,367.2,0,0
2024-07-01,34.5,-120.0,1,164.4,164.4,0,0
2024-07-01,35.0,-100.0,2,240.1,146.2,0,0
2024-07-01,36.0,-98.0,1,76.8,76.8,0,0
2024-07-01,36.5,-99.5,2,371.8,262.6,0,0
2024-07-01,36.5,-97.5,4,685.3,199.1,0,0
2024-07-01,37.0,-112.5,2,673.9,503.0,0,0
2024-07-01,37.0,-90.0,2,78.2,54.9,90,1
2024-07-01,37.0,-87.5,1,43.0,43.0,0,0
2024-07-01,38.0,-122.0,1,194.1,194.1,0,0
2024-07-01,38.0,-112.5,9,5305.2,1119.6,0,0
2024-07-01,38.5,-112.5,2,702.7,465.8,0,0
2024-07-01,39.5,-122.0,1,307.0,307.0,0,0
2024-07-01,41.0,-123.5,3,925.6,524.7,0,0
2024-07-01,41.5,-123.5,2,745.5,513.8,0,0
2024-07-01,41.5,-119.0,2,612.7,351.8,0,0
2024-07-01,44.0,-95.0,2,391.7,263.2,0,0
2024-07-01,44.5,-94.5,1,62.3,62.3,180,1
2024-07-01,45.0,-95.0,1,63.5,63.5,90,1
2024-07-01,45.5,-95.5,1,66.2,66.2,0,0
2024-07-01,48.0,-121.0,1,195.1,195.1,0,0
2024-07-01,48.0,-120.5,1,163.8,163.8,0,0
2024-07-08,15.5,-98.0,1,24.5,24.5,0,0
2024-07-08,16.5,-95.0,1,51.0,51.0,0,0
2024-07-08,17.5,-96.5,1,41.9,41.9,0,0
2024-07-08,17.5,-95.0,1,31.4,31.4,0,0
2024-07-08,17.5,-93.5,9,610.6,129.4,0,0
2024-07-08,17.5,-92.5,2,75.7,47.0,0,0
2024-07-08,17.5,-71.5,2,99.9,56.6,0,0
2024-07-08,18.0,-103.5,1,33.3,33.3,0,0
2024-07-08,18.0,-103.0,2,162.7,83.2,0,0
2024-07-08,18.0,-102.5,1,28.6,28.6,0,0
2024-07-08,18.0,-102.0,1,60.7,60.7,0,0
2024-07-08,18.0,-93.5,1,22.6,22.6,0,0
2024-07-08,18.0,-91.0,1,25.7,25.7,0,0
2024-07-08,18.0,-89.0,1,36.8,36.8,0,0
2024-07-08,19.5,-105.0,1,42.9,42.9,0,0
2024-07-08,19.5,-90.5,1,21.9,21.9,0,0
2024-07-08,21.0,-98.5,1,25.8,25.8,0,0
2024-07-08,21.0,-89.5,1,46.5,46.5,270,1
2024-07-08,21.5,-98.0,1,61.9,61.9,90,1
2024-07-08,21.5,-79.5,1,34.1,34.1,3060,1
2024-07-08,23.5,-98.0,1,47.0,47.0,0,0
2024-07-08,24.5,-107.5,1,46.9,46.9,0,0
2024-07-08,27.5,-109.5,1,105.9,105.9,270,1
2024-07-08,29.5,-96.5,1,31.9,31.9,0,0
2024-07-08,29.5,-93.0,1,79.4,79.4,900,1
2024-07-08,30.5,-110.0,3,197.6,79.6,180,1
2024-07-08,30.5,-108.5,1,151.5,151.5,270,1
2024-07-08,30.5,-107.5,1,30.8,30.8,90,1
2024-07-08,31.5,-113.5,1,61.5,61.5,0,0
2024-07-08,31.5,-86.5,1,98.9,98.9,0,0
2024-07-08,31.5,-83.0,2,159.0,84.7,0,0
2024-07-08,32.5,-111.0,4,743.6,286.9,270,1
2024-07-08,33.0,-109.0,6,1001.2,388.6,990,1
2024-07-08,33.5,-112.0,1,73.8,73.8,270,1
2024-07-08,33.5,-111.5,2,209.8,125.0,990,1
2024-07-08,33.5,-80.5,1,27.8,27.8,0,0
2024-07-08,34.0,-118.0,6,2131.0,566.4,0,0
2024-07-08,34.5,-120.5,14,6743.0,1622.7,0,0
2024-07-08,34.5,-120.0,14,6054.7,1067.9,0,0
2024-07-08,34.5,-119.0,2,1982.7,1597.4,0,0
2024-07-08,35.0,-111.5,1,42.2,42.2,0,0
2024-07-08,35.5,-118.5,1,359.9,359.9,0,0
2024-07-08,35.5,-112.5,1,203.7,203.7,180,1
2024-07-08,35.5,-111.5,1,55.6,55.6,0,0
2024-07-08,35.5,-101.5,4,475.3,174.3,0,0
2024-07-08,35.5,-100.0,1,37.8,37.8,810,1
2024-07-08,36.0,-118.5,3,1463.7,971.6,450,1
2024-07-08,36.0,-99.0,1,70.2,70.2,0,0
2024-07-08,36.5,-98.0,3,481.3,252.5,0,0
2024-07-08,36.5,-97.0,1,34.1,34.1,90,1
2024-07-08,37.0,-112.5,2,430.4,251.7,0,0
2024-07-08,37.0,-102.5,1,57.1,57.1,180,1
2024-07-08,37.5,-113.5,1,237.6,237.6,270,1
2024-07-08,38.0,-112.5,2,668.4,372.0,0,0
2024-07-08,38.0,-97.5,1,46.0,46.0,1620,1
2024-07-08,38.5,-116.5,1,68.4,68.4,0,0
2024-07-08,38.5,-112.5,1,251.3,251.3,0,0
2024-07-08,38.5,-97.5,1,45.4,45.4,0,0
2024-07-08,41.0,-123.5,4,3168.6,1814.6,0,0
2024-07-08,41.0,-100.0,1,66.1,66.1,0,0
2024-07-08,41.0,-88.5,1,72.2,72.2,0,0
2024-07-08,41.5,-123.5,5,1163.5,274.6,0,0
2024-07-08,43.5,-119.5,15,14784.1,2484.3,0,0
2024-07-08,44.0,-118.0,19,10235.8,1157.0,0,0
2024-07-08,44.0,-95.0,2,223.7,152.4,2250,1
2024-07-08,44.0,-93.5,2,93.7,48.1,0,0
2024-07-08,44.5,-94.5,2,112.5,60.1,270,1
2024-07-08,45.0,-121.5,1,226.1,226.1,0,0
2024-07-08,45.0,-107.0,3,691.8,308.3,270,1
2024-07-08,45.0,-106.0,2,435.1,311.6,0,0
2024-07-08,46.5,-123.5,1,120.9,120.9,0,0
2024-07-08,46.5,-112.0,5,1330.5,436.4,0,0
2024-07-08,46.5,-110.0,1,67.3,67.3,0,0
2024-07-08,48.0,-121.0,5,2438.3,927.9,0,0
2024-07-08,48.0,-120.5,3,773.7,336.8,0,0
2024-07-08,49.5,-68.0,4,2102.2,745.9,180,1
2024-07-08,50.0,-79.5,1,126.8,126.8,0,0
2024-07-08,50.0,-67.0,1,47.2,47.2,0,0
2024-07-08,50.5,-79.5,5,2298.8,898.6,0,0
2024-07-08,50.5,-66.5,12,6903.3,3498.8,0,0
2024-07-08,50.5,-60.5,4,1191.3,478.1,0,0
2024-07-08,51.5,-106.0,1,46.2,46.2,90,1
2024-07-08,52.0,-118.5,1,321.8,321.8,0,0
2024-07-15,17.0,-100.0,1,28.7,28.7,0,0
2024-07-15,17.0,-92.0,1,62.4,62.4,0,0
2024-07-15,17.5,-93.5,12,633.7,138.6,0,0
2024-07-15,17.5,-92.5,1,28.5,28.5,0,0
2024-07-15,17.5,-92.0,1,35.4,35.4,0,0
2024-07-15,18.0,-103.5,1,61.4,61.4,0,0
2024-07-15,18.0,-96.5,1,24.9,24.9,0,0
2024-07-15,18.0,-94.5,1,25.2,25.2,0,0
2024-07-15,18.0,-92.5,1,67.5,67.5,0,0
2024-07-15,19.0,-105.0,1,73.6,73.6,0,0
2024-07-15,19.5,-105.5,1,24.4,24.4,0,0
2024-07-15,19.5,-90.5,1,40.5,40.5,0,0
2024-07-15,24.5,-107.5,1,96.2,96.2,720,1
2024-07-15,25.5,-108.5,3,112.7,41.3,90,1
2024-07-15,26.0,-77.5,1,34.6,34.6,180,1
2024-07-15,27.5,-82.0,1,69.7,69.7,360,1
2024-07-15,27.5,-81.0,1,53.0,53.0,90,1
2024-07-15,28.0,-111.5,8,417.5,62.5,0,0
2024-07-15,28.0,-110.5,1,100.8,100.8,450,1
2024-07-15,28.5,-111.5,5,345.1,72.3,1440,1
2024-07-15,29.0,-112.5,1,95.9,95.9,0,0
2024-07-15,29.0,-111.5,2,89.6,45.3,180,1
2024-07-15,29.0,-100.0,1,114.2,114.2,0,0
2024-07-15,29.5,-112.5,4,225.2,62.1,0,0
2024-07-15,29.5,-112.0,8,392.6,58.0,450,1
2024-07-15,29.5,-107.0,1,43.5,43.5,270,1
2024-07-15,30.0,-113.0,17,874.5,67.8,0,0
2024-07-15,30.5,-113.0,19,948.8,66.0,0,0
2024-07-15,30.5,-110.0,1,54.9,54.9,630,1
2024-07-15,30.5,-95.5,2,236.2,120.1,900,1
2024-07-15,31.0,-95.0,5,736.7,275.9,270,1
2024-07-15,31.0,-93.0,2,369.4,258.1,0,0
2024-07-15,31.5,-113.5,4,235.0,66.3,0,0
2024-07-15,31.5,-86.0,1,56.8,56.8,450,1
2024-07-15,32.0,-117.0,3,479.7,207.7,0,0
2024-07-15,32.5,-111.0,2,321.7,202.7,270,1
2024-07-15,32.5,-102.5,1,60.4,60.4,0,0
2024-07-15,33.5,-94.5,1,27.4,27.4,0,0
2024-07-15,33.5,-89.5,1,99.6,99.6,2610,1
2024-07-15,35.5,-118.5,23,22687.7,4255.4,180,1
2024-07-15,35.5,-112.5,1,411.1,411.1,90,1
2024-07-15,35.5,-98.5,1,34.5,34.5,1350,1
2024-07-15,36.0,-118.5,13,10689.8,1699.9,0,0
2024-07-15,36.5,-97.5,2,313.7,225.4,0,0
2024-07-15,36.5,-97.0,1,65.1,65.1,0,0
2024-07-15,36.5,-86.0,1,34.9,34.9,0,0
2024-07-15,37.0,-98.0,1,50.5,50.5,0,0
2024-07-15,37.5,-98.5,3,370.2,215.1,0,0
2024-07-15,38.0,-97.5,1,227.5,227.5,0,0
2024-07-15,38.0,-78.5,1,62.1,62.1,90,1
2024-07-15,38.5,-122.0,2,232.0,116.5,0,0
2024-07-15,38.5,-94.5,1,34.3,34.3,0,0
2024-07-15,39.0,-122.5,2,344.8,206.1,0,0
2024-07-15,39.0,-97.5,1,217.6,217.6,0,0
2024-07-15,39.5,-97.5,1,126.2,126.2,1080,1
2024-07-15,39.5,-74.5,1,231.1,231.1,0,0
2024-07-15,40.5,-124.0,2,566.9,408.6,0,0
2024-07-15,40.5,-77.5,1,82.4,82.4,0,0
2024-07-15,42.0,-104.0,1,171.4,171.4,450,1
2024-07-15,43.0,-122.5,2,333.8,176.1,540,1
2024-07-15,43.0,-112.5,2,307.6,162.8,0,0
2024-07-15,43.5,-123.0,2,217.8,137.7,0,0
2024-07-15,43.5,-122.5,1,84.6,84.6,90,1
2024-07-15,43.5,-119.5,10,7203.1,1420.5,0,0
2024-07-15,44.0,-119.5,2,1871.5,1355.7,0,0
2024-07-15,44.0,-118.0,9,13511.2,3831.7,0,0
2024-07-15,44.0,-117.5,2,661.0,357.5,0,0
2024-07-15,44.0,-115.5,2,447.2,255.3,0,0
2024-07-15,44.0,-115.0,4,1064.8,478.4,0,0
2024-07-15,44.5,-119.5,1,453.0,453.0,0,0
2024-07-15,44.5,-118.0,2,891.8,602.8,0,0
2024-07-15,45.0,-120.0,2,838.7,556.2,0,0
2024-07-15,45.0,-119.5,1,430.2,430.2,0,0
2024-07-15,45.0,-107.0,7,1342.2,326.9,0,0
2024-07-15,46.0,-117.5,2,291.6,152.1,0,0
2024-07-15,46.5,-117.0,1,109.5,109.5,0,0
2024-07-15,46.5,-114.0,3,1356.9,811.0,0,0
2024-07-15,46.5,-112.0,4,1372.8,486.9,0,0
2024-07-15,47.5,-119.0,4,1875.8,710.2,0,0
2024-07-15,48.0,-121.0,3,1289.3,587.8,90,1
2024-07-15,48.0,-119.0,4,899.6,338.0,0,0
2024-07-15,49.0,-121.0,1,579.3,579.3,0,0
2024-07-15,49.0,-117.5,3,2202.6,1049.5,180,1
2024-07-15,49.0,-117.0,1,693.2,693.2,0,0
2024-07-15,49.5,-118.0,3,824.6,331.3,0,0
2024-07-15,49.5,-117.5,1,383.0,383.0,180,1
2024-07-15,49.5,-116.0,2,2060.2,1738.0,0,0
2024-07-15,49.5,-115.5,2,904.3,460.2,0,0
2024-07-15,50.0,-121.5,12,4280.6,447.2,0,0
2024-07-15,50.0,-117.0,2,288.4,159.3,90,1
2024-07-15,50.5,-122.0,1,405.7,405.7,0,0
2024-07-15,50.5,-121.5,6,5123.9,2524.3,0,0
2024-07-15,50.5,-118.5,1,93.3,93.3,0,0
2024-07-15,50.5,-118.0,1,229.8,229.8,0,0
2024-07-15,51.5,-120.0,1,441.2,441.2,0,0
2024-07-15,52.0,-121.0,1,2342.7,2342.7,0,0
2024-07-15,52.0,-120.5,4,2852.7,1192.4,0,0
2024-07-15,52.0,-118.5,1,98.3,98.3,0,0
2024-07-15,52.0,-117.5,1,109.3,109.3,0,0
2024-07-15,52.5,-124.5,4,2168.4,734.0,0,0
