month,lat_bin,lon_bin,n,power_MW
6,36.0,-101.5,1,28.642508
6,36.0,-101.0,1,32.070423
6,36.0,-100.0,2,58.14362
6,36.0,-99.5,1,107.162796
6,36.0,-99.0,8,429.58423
6,36.0,-98.5,5,662.01483
6,36.0,-98.0,4,206.85637
6,36.0,-97.5,1,66.99347
6,36.0,-96.5,1,28.528961
6,36.0,-95.5,4,176.27719
6,36.0,-94.5,1,29.56155
6,36.0,-94.0,1,101.3293
6,36.0,-93.5,1,36.031387
6,36.0,-93.0,1,32.521107
6,36.0,-92.0,1,25.283573
6,36.0,-91.5,1,28.941032
6,36.0,-91.0,2,113.780975
6,36.0,-90.5,4,1082.12
6,36.0,-90.0,26,4235.6143
6,36.0,-89.5,20,3171.9624
6,36.0,-89.0,6,663.2457
6,36.0,-88.5,3,220.07838
6,36.0,-88.0,1,28.563437
6,36.0,-87.0,1,26.976713
6,36.0,-86.5,2,69.84744
6,36.0,-85.5,3,126.055435
6,36.0,-85.0,1,30.303892
6,36.0,-84.0,1,47.31927
6,36.0,-83.5,1,26.98298
6,36.0,-82.5,5,156.07826
6,36.0,-78.0,2,90.464645
6,36.0,-77.5,3,281.5359
6,36.0,-77.0,7,484.49042
6,36.0,-76.5,10,941.08545
6,36.0,-76.0,8,911.0113
6,36.5,-120.0,3,292.1292
6,36.5,-119.5,2,475.20862
6,36.5,-119.0,5,806.3689
6,36.5,-112.5,5,1999.4478
6,36.5,-112.0,5,955.3761
6,36.5,-107.0,2,95.620056
6,36.5,-106.5,3,1053.6062
6,36.5,-106.0,6,2030.696
6,36.5,-105.5,1,94.465576
6,36.5,-105.0,19,12745.65
6,36.5,-99.0,7,2153.963
6,36.5,-98.5,10,3028.157
6,36.5,-98.0,5,631.86285
6,36.5,-97.5,3,290.50317
6,36.5,-96.0,2,74.59488
6,36.5,-92.5,3,123.88109
6,36.5,-91.5,2,128.25032
6,36.5,-91.0,1,39.70567
6,36.5,-90.5,5,325.891
6,36.5,-90.0,21,2957.2388
6,36.5,-89.5,40,5167.1367
6,36.5,-89.0,11,2751.971
6,36.5,-87.5,2,70.79466
6,36.5,-83.5,1,26.718163
6,36.5,-83.0,1,20.197859
6,36.5,-82.5,1,30.374783
6,36.5,-80.5,1,27.028156
6,36.5,-78.0,2,106.06514
6,36.5,-77.5,1,19.227776
6,36.5,-76.5,7,357.0505
6,37.0,-122.0,1,247.68031
6,37.0,-120.0,2,277.4921
6,37.0,-119.5,1,350.0389
6,37.0,-119.0,5,1953.5732
6,37.0,-112.5,12,13843.292
6,37.0,-112.0,20,18966.277
6,37.0,-104.0,2,373.5803
6,37.0,-103.5,4,1534.9292
6,37.0,-103.0,6,908.48883
6,37.0,-101.5,1,44.932827
6,37.0,-99.5,1,139.92116
6,37.0,-99.0,6,1149.3069
6,37.0,-98.5,1,69.80419
6,37.0,-98.0,2,144.81369
6,37.0,-97.5,4,1060.5112
6,37.0,-97.0,4,149.15259
6,37.0,-95.5,1,45.279297
6,37.0,-95.0,1,60.17865
6,37.0,-94.5,3,187.92831
6,37.0,-94.0,3,116.200035
6,37.0,-92.5,1,26.622015
6,37.0,-91.0,1,36.12044
6,37.0,-90.0,27,4355.74
6,37.0,-89.5,74,12078.832
6,37.0,-89.0,21,3040.94
6,37.0,-87.5,1,25.899105
6,37.0,-83.5,1,23.332672
6,37.0,-82.5,2,53.7566
6,37.0,-82.0,2,79.782104
6,37.0,-81.5,1,32.12275
6,37.0,-79.0,1,53.0239
6,37.0,-77.5,4,113.61087
6,37.0,-77.0,1,26.080637
6,37.5,-121.5,1,281.66016
6,37.5,-121.0,2,255.78342
6,37.5,-120.0,3,1499.6195
6,37.5,-119.0,20,7312.4087
6,37.5,-117.5,1,120.31696
6,37.5,-117.0,1,114.19839
6,37.5,-115.0,3,1360.5906
6,37.5,-113.5,11,9505.229
6,37.5,-112.5,77,29335.785
6,37.5,-109.0,1,576.39575
6,37.5,-108.5,5,3460.859
6,37.5,-108.0,70,42339.46
6,37.5,-107.0,3,816.19305
6,37.5,-106.0,1,34.749317
6,37.5,-105.0,7,3223.7861
6,37.5,-102.5,2,247.72707
6,37.5,-102.0,1,27.312963
6,37.5,-100.5,2,303.7602
6,37.5,-100.0,1,32.12005
6,37.5,-98.5,1,71.28951
6,37.5,-98.0,1,168.26132
6,37.5,-97.5,1,48.047417
6,37.5,-96.0,1,38.407063
6,37.5,-95.0,8,1001.8609
6,37.5,-94.5,10,737.6442
6,37.5,-94.0,3,209.75903
6,37.5,-93.5,1,27.524874
6,37.5,-92.5,1,34.864513
6,37.5,-92.0,3,111.24812
6,37.5,-90.0,2,130.7718
6,37.5,-89.5,1,76.45831
6,37.5,-89.0,5,482.91983
6,37.5,-88.5,1,34.14268
6,37.5,-88.0,2,182.65663
6,37.5,-87.0,2,86.19667
6,37.5,-82.5,1,26.51662
6,37.5,-81.5,1,54.38917
6,37.5,-80.5,3,74.174736
6,37.5,-79.5,1,28.570395
6,37.5,-78.0,1,25.79506
6,37.5,-77.5,1,33.17131
6,37.5,-75.5,1,27.264801
6,38.0,-122.5,2,453.46954
6,38.0,-120.5,2,1830.8447
6,38.0,-120.0,2,336.33954
6,38.0,-118.5,3,2096.5398
6,38.0,-118.0,1,71.650856
6,38.0,-116.5,1,53.138332
6,38.0,-113.0,7,7761.561
6,38.0,-112.5,5,4040.6335
6,38.0,-108.5,1,203.76012
6,38.0,-106.5,1,49.936417
6,38.0,-106.0,1,57.68313
6,38.0,-102.5,1,189.04718
6,38.0,-101.5,2,72.620575
6,38.0,-101.0,7,2330.5156
6,38.0,-99.0,3,205.77158
6,38.0,-98.0,1,51.42535
6,38.0,-97.5,6,1288.1033
6,38.0,-97.0,1,43.760563
6,38.0,-96.0,1,42.772137
6,38.0,-94.5,2,143.36287
6,38.0,-93.0,1,45.182972
6,38.0,-92.5,1,38.198013
6,38.0,-90.0,4,320.1818
6,38.0,-89.0,2,123.506645
6,38.0,-88.0,1,33.475826
6,38.0,-87.5,3,198.65025
6,38.0,-84.5,2,84.50821
6,38.0,-84.0,1,27.316204
6,38.0,-82.5,2,72.84336
6,38.0,-82.0,1,29.63647
6,38.0,-81.5,4,284.835
6,38.0,-81.0,1,25.304157
6,38.0,-80.5,2,72.249664
6,38.0,-80.0,3,74.36322
6,38.0,-79.0,1,26.162735
6,38.0,-78.5,2,66.14465
6,38.0,-78.0,4,115.37304
6,38.0,-77.5,1,30.955664
6,38.0,-77.0,1,99.71399
6,38.5,-122.0,2,199.55437
6,38.5,-121.5,1,113.159164
6,38.5,-120.5,1,67.950714
6,38.5,-120.0,1,108.73579
6,38.5,-119.0,2,1051.0103
6,38.5,-114.5,7,3318.9866
6,38.5,-114.0,5,2241.3792
6,38.5,-112.5,3,1512.3643
6,38.5,-112.0,6,1719.7977
6,38.5,-111.5,9,7252.3096
6,38.5,-109.5,2,306.64822
6,38.5,-106.5,1,67.47888
6,38.5,-103.5,1,26.987597
6,38.5,-101.5,2,57.02858
6,38.5,-98.0,1,74.00535
6,38.5,-97.0,1,58.561115
6,38.5,-95.5,3,115.80184
6,38.5,-93.5,1,37.08471
6,38.5,-92.5,1,44.456886
6,38.5,-89.0,1,43.3811
6,38.5,-82.5,4,157.45847
6,38.5,-82.0,1,26.139881
6,38.5,-81.5,1,26.005688
6,38.5,-80.0,3,94.21738
6,38.5,-79.5,1,23.168657
6,38.5,-78.5,3,84.64217
6,38.5,-78.0,1,35.164913
6,38.5,-77.5,3,80.76721
6,39.0,-122.5,12,12358.193
6,39.0,-122.0,2,321.94955
6,39.0,-121.5,2,851.2313
6,39.0,-120.5,2,240.38449
6,39.0,-119.5,4,774.06805
6,39.0,-112.0,4,2487.7544
6,39.0,-111.5,1,135.51675
6,39.0,-108.5,1,64.35884
6,39.0,-107.5,2,97.9843
6,39.0,-106.5,2,491.7724
6,39.0,-106.0,6,2423.322
6,39.0,-105.5,1,44.412018
6,39.0,-105.0,1,55.593693
6,39.0,-103.5,1,42.656883
6,39.0,-101.5,1,50.867516
6,39.0,-101.0,1,23.502344
6,39.0,-96.5,1,79.87517
6,39.0,-95.5,2,64.90347
6,39.0,-94.5,1,108.16323
6,39.0,-91.5,1,52.813774
6,39.0,-88.5,3,127.11957
6,39.0,-87.5,1,50.7876
6,39.0,-86.5,1,31.597168
6,39.0,-86.0,2,92.060165
6,39.0,-84.5,1,30.600988
6,39.0,-81.5,3,83.218765
6,39.0,-79.5,1,37.175404
6,39.0,-79.0,4,129.02568
6,39.0,-78.5,1,35.698025
6,39.0,-78.0,1,19.419727
6,39.0,-77.5,1,38.383087
6,39.0,-77.0,1,26.891853
6,39.0,-76.5,2,69.06279
6,39.0,-76.0,2,52.15044
6,39.5,-122.5,9,4793.794
6,39.5,-122.0,1,132.60396
6,39.5,-121.5,1,120.94963
6,39.5,-117.0,1,60.33489
6,39.5,-111.5,13,6205.093
6,39.5,-111.0,32,16766.537
6,39.5,-110.0,1,200.39246
6,39.5,-109.0,4,1780.2052
6,39.5,-108.0,1,142.52086
6,39.5,-107.0,1,71.89295
6,39.5,-106.0,2,322.97046
6,39.5,-105.5,2,315.92908
6,39.5,-88.0,1,37.072998
6,39.5,-87.5,1,39.95518
6,39.5,-86.0,1,35.62688
6,39.5,-84.5,2,95.89992
6,39.5,-81.5,1,26.243383
6,39.5,-80.5,1,25.606848
6,39.5,-80.0,2,68.08075
6,39.5,-79.5,5,133.51834
6,39.5,-79.0,3,91.08043
6,39.5,-78.5,1,25.044815
6,39.5,-78.0,1,22.478626
6,39.5,-75.5,1,35.267353
6,39.5,-74.5,5,592.87634
6,40.0,-122.5,1,150.4187
6,40.0,-115.0,1,68.728775
6,40.0,-114.5,6,5388.7666
6,40.0,-114.0,1,62.199627
6,40.0,-111.5,6,2111.005
6,40.0,-111.0,12,4972.01
6,40.0,-109.0,13,7363.6245
6,40.0,-106.0,3,453.27005
6,40.0,-105.5,2,104.24414
6,40.0,-105.0,2,124.6747
6,40.0,-104.5,1,56.694553
6,40.0,-104.0,1,49.63819
6,40.0,-100.5,1,58.955196
6,40.0,-96.5,1,47.82495
6,40.0,-94.0,1,37.02649
6,40.0,-93.5,2,80.14809
6,40.0,-89.0,4,217.93495
6,40.0,-86.0,1,32.079384
6,40.0,-85.5,2,93.689316
6,40.0,-80.0,1,67.72032
6,40.0,-79.0,2,70.04408
6,40.0,-78.5,5,151.46846
6,40.0,-78.0,2,56.507935
6,40.0,-76.0,1,27.286093
6,40.0,-74.5,1,35.73633
6,40.5,-122.5,2,677.73047
6,40.5,-122.0,1,249.38066
6,40.5,-121.5,1,98.47935
6,40.5,-116.5,4,1766.7638
6,40.5,-114.5,1,239.75981
6,40.5,-112.5,2,776.7997
6,40.5,-111.5,1,86.490616
6,40.5,-111.0,5,582.6831
6,40.5,-109.0,1,54.814125
6,40.5,-107.0,1,49.246284
6,40.5,-89.5,1,40.66545
6,40.5,-87.0,1,40.962055
6,40.5,-86.0,4,242.86247
6,40.5,-85.5,2,88.535675
6,40.5,-84.0,1,40.300957
6,40.5,-83.5,1,33.284187
6,40.5,-79.5,1,24.321636
6,40.5,-79.0,2,56.79708
6,40.5,-78.5,3,103.63224
6,40.5,-78.0,1,27.955347
6,40.5,-77.0,1,24.66756
6,40.5,-74.0,1,33.573555
6,41.0,-121.5,1,180.77385
6,41.0,-120.5,1,80.125404
6,41.0,-120.0,1,173.57077
6,41.0,-115.5,2,924.0562
6,41.0,-111.5,2,787.0665
6,41.0,-109.0,5,2667.6191
6,41.0,-107.0,1,70.5365
6,41.0,-106.0,27,18881.832
6,41.0,-103.0,2,186.77325
6,41.0,-100.5,1,41.583065
6,41.0,-94.0,1,45.04588
6,41.0,-92.5,1,31.310678
6,41.0,-88.0,2,73.22507
6,41.0,-81.0,1,25.071613
6,41.0,-80.5,1,24.029034
6,41.0,-79.0,1,31.243402
6,41.0,-78.0,1,33.00578
6,41.0,-76.5,1,33.786625
6,41.0,-76.0,1,24.398352
6,41.0,-75.0,2,58.566994
6,41.0,-74.5,1,33.468422
6,41.0,-73.5,2,64.18727
6,41.5,-123.5,1,94.34666
6,41.5,-122.5,7,9507.397
6,41.5,-122.0,3,2320.2908
6,41.5,-120.0,1,98.13814
6,41.5,-109.5,1,51.19744
6,41.5,-106.5,1,43.123512
6,41.5,-105.5,3,652.3562
6,41.5,-100.0,1,95.176544
6,41.5,-87.0,1,36.202084
6,41.5,-80.5,1,29.04164
6,41.5,-78.5,1,41.38874
6,41.5,-77.5,6,180.89085
6,41.5,-76.5,2,57.976288
6,41.5,-76.0,5,168.50095
6,41.5,-75.5,2,61.65326
6,41.5,-75.0,3,104.62674
6,41.5,-74.5,1,37.356033
6,41.5,-74.0,4,131.71873
6,41.5,-73.5,2,64.27
6,41.5,-73.0,2,66.64931
6,41.5,-72.5,1,32.720436
6,41.5,-72.0,3,94.1759
6,42.0,-123.0,2,318.81372
6,42.0,-119.5,2,1573.9753
6,42.0,-112.5,6,1147.8915
6,42.0,-107.5,1,62.777893
6,42.0,-103.0,2,456.15485
6,42.0,-96.0,2,94.61635
6,42.0,-84.0,1,39.443188
6,42.0,-83.5,2,55.317028
6,42.0,-79.5,2,49.47421
6,42.0,-79.0,3,85.05341
6,42.0,-78.0,1,23.197628
6,42.0,-77.0,1,30.902906
6,42.0,-76.5,1,36.969948
6,42.0,-76.0,2,86.97975
6,42.0,-75.5,5,137.47266
6,42.0,-75.0,1,25.778193
6,42.0,-74.5,3,94.20557
6,42.0,-74.0,2,63.938446
6,42.0,-72.5,1,37.003296
6,42.0,-71.0,1,27.264313
6,42.5,-122.5,2,201.98584
6,42.5,-122.0,1,95.340355
6,42.5,-121.0,1,137.1309
6,42.5,-117.0,6,1721.629
6,42.5,-111.5,1,51.910954
6,42.5,-110.5,9,3596.526
6,42.5,-108.5,1,86.67931
6,42.5,-98.5,1,35.78852
6,42.5,-98.0,1,39.79563
6,42.5,-96.0,2,118.45683
6,42.5,-88.0,1,36.365086
6,42.5,-86.0,1,43.59498
6,42.5,-83.0,1,32.97735
6,42.5,-79.0,1,29.344408
6,42.5,-78.5,1,43.00477
6,42.5,-78.0,3,91.7147
6,42.5,-77.5,2,72.89572
6,42.5,-77.0,2,51.904575
6,42.5,-76.5,1,24.902525
6,42.5,-76.0,2,61.973244
6,42.5,-75.5,1,28.107002
6,42.5,-75.0,3,103.126366
6,42.5,-74.0,2,55.175156
6,42.5,-73.5,2,62.21781
6,42.5,-73.0,4,149.28226
6,42.5,-72.5,2,60.851456
6,42.5,-71.5,1,31.232733
6,43.0,-122.5,2,217.33371
6,43.0,-121.0,1,204.02356
6,43.0,-116.0,4,671.052
6,43.0,-112.5,2,143.90909
6,43.0,-111.5,1,43.026817
6,43.0,-111.0,1,57.50068
6,43.0,-110.5,5,515.0511
6,43.0,-106.0,1,60.29361
6,43.0,-103.5,1,125.27213
6,43.0,-101.0,1,74.32571
6,43.0,-99.0,1,40.776665
6,43.0,-93.5,2,155.68536
6,43.0,-91.0,1,45.795723
6,43.0,-89.0,1,35.59499
6,43.0,-82.5,1,41.180897
6,43.0,-80.0,3,143.40425
6,43.0,-79.0,1,26.20086
6,43.0,-77.5,1,37.54199
6,43.0,-75.5,1,54.85541
6,43.0,-74.5,1,30.859936
6,43.0,-73.5,2,61.196877
6,43.0,-73.0,1,28.689276
6,43.0,-72.5,4,151.6977
6,43.0,-72.0,5,133.3126
6,43.0,-71.5,1,24.515732
6,43.0,-70.5,1,33.98997
6,43.5,-123.0,1,92.08373
6,43.5,-122.5,3,309.9605
6,43.5,-122.0,1,87.936
6,43.5,-121.5,3,669.3424
6,43.5,-116.5,2,247.71329
6,43.5,-116.0,1,71.24197
6,43.5,-111.0,4,266.34808
6,43.5,-110.5,2,159.90617
6,43.5,-110.0,1,53.808674
6,43.5,-105.5,3,917.0452
6,43.5,-103.5,7,1165.304
6,43.5,-102.5,1,49.85416
6,43.5,-94.5,3,343.56357
6,43.5,-94.0,1,53.917217
6,43.5,-88.0,2,76.45143
6,43.5,-83.0,2,61.58799
6,43.5,-80.0,1,33.04782
6,43.5,-76.0,2,78.383865
6,43.5,-75.0,2,53.96218
6,43.5,-74.5,3,84.95099
6,43.5,-73.5,1,26.134037
6,43.5,-73.0,2,78.655945
6,43.5,-72.5,3,114.107605
6,43.5,-72.0,2,76.998825
6,43.5,-71.5,1,25.29453
6,43.5,-71.0,1,41.58471
6,44.0,-123.5,1,144.6941
6,44.0,-117.5,4,1129.4104
6,44.0,-116.5,1,284.63254
6,44.0,-114.5,1,104.33284
6,44.0,-110.5,1,59.632046
6,44.0,-109.5,1,68.69913
6,44.0,-107.5,6,2206.2078
6,44.0,-106.5,1,106.16756
6,44.0,-104.5,1,93.30866
6,44.0,-104.0,1,68.725555
6,44.0,-103.0,2,79.97603
6,44.0,-101.5,1,68.457596
6,44.0,-97.5,1,44.52319
6,44.0,-92.0,1,63.46162
6,44.0,-91.5,1,27.525032
6,44.0,-91.0,1,40.43122
6,44.0,-88.0,1,33.23681
6,44.0,-86.0,1,42.139416
6,44.0,-84.5,2,83.97473
6,44.0,-84.0,2,56.900665
6,44.0,-80.5,1,34.70818
6,44.0,-78.0,1,26.9351
6,44.0,-75.5,3,184.10733
6,44.0,-74.0,2,65.915764
6,44.0,-73.5,1,34.92625
6,44.0,-73.0,4,197.44138
6,44.0,-72.5,6,223.58969
6,44.0,-72.0,2,59.117706
6,44.0,-71.5,3,98.63275
6,44.5,-123.5,2,449.06433
6,44.5,-121.5,1,63.03028
6,44.5,-118.5,1,85.94233
6,44.5,-113.5,1,86.53755
6,44.5,-112.5,1,134.82758
6,44.5,-112.0,2,144.64287
6,44.5,-111.5,4,195.60695
6,44.5,-111.0,1,66.91174
6,44.5,-110.5,1,46.04849
6,44.5,-110.0,3,158.79779
6,44.5,-109.5,2,526.95856
6,44.5,-109.0,1,58.069283
6,44.5,-104.0,2,136.5103
6,44.5,-95.0,60,7392.582
6,44.5,-93.0,1,37.097466
6,44.5,-92.0,1,42.578358
6,44.5,-89.0,1,36.22061
6,44.5,-88.5,1,67.04022
6,44.5,-88.0,2,87.96524
6,44.5,-85.5,2,84.741936
6,44.5,-84.5,4,1056.653
6,44.5,-83.5,1,45.91503
6,44.5,-77.0,2,53.53853
6,44.5,-74.5,1,26.532276
6,44.5,-74.0,3,80.65326
6,44.5,-73.5,1,27.838701
6,44.5,-72.5,3,115.861084
6,44.5,-72.0,2,57.73197
6,44.5,-71.5,7,238.55782
6,44.5,-71.0,1,34.07571
6,44.5,-70.5,2,67.5353
6,45.0,-122.5,1,125.70493
6,45.0,-121.5,4,3150.7861
6,45.0,-121.0,19,8417.391
6,45.0,-119.0,1,87.64919
6,45.0,-116.0,2,197.82439
6,45.0,-115.5,1,63.036026
6,45.0,-115.0,1,86.4454
6,45.0,-112.0,1,91.71408
6,45.0,-111.0,1,54.437138
6,45.0,-110.5,1,67.44443
6,45.0,-110.0,1,64.718605
6,45.0,-109.5,7,12679.916
6,45.0,-108.5,2,106.53959
6,45.0,-107.5,1,47.543068
6,45.0,-105.0,1,48.99507
6,45.0,-104.0,1,51.223057
6,45.0,-102.0,1,53.360157
6,45.0,-98.0,1,45.89611
6,45.0,-97.0,1,207.60555
6,45.0,-96.0,1,93.96098
6,45.0,-95.5,8,421.01633
6,45.0,-95.0,3,199.4646
6,45.0,-94.0,8,383.9215
6,45.0,-90.0,1,32.68376
6,45.0,-88.5,1,42.70338
6,45.0,-88.0,1,35.320206
6,45.0,-85.0,1,32.712753
6,45.0,-77.0,3,99.25814
6,45.0,-76.5,1,27.77769
6,45.0,-76.0,1,37.64339
6,45.0,-75.5,1,39.172924
6,45.0,-73.0,1,26.645905
6,45.0,-72.5,3,103.94425
6,45.0,-71.5,2,51.24048
6,45.0,-71.0,6,195.40501
6,45.0,-70.5,3,88.06824
6,45.0,-70.0,1,38.576153
6,45.0,-69.5,1,32.34238
6,45.0,-69.0,1,40.822086
6,45.5,-122.0,1,157.0077
6,45.5,-120.5,1,175.31696
6,45.5,-119.5,1,425.77972
6,45.5,-119.0,2,425.40167
6,45.5,-117.5,2,149.0426
6,45.5,-116.0,1,65.26131
6,45.5,-115.5,1,86.42279
6,45.5,-112.0,1,79.81024
6,45.5,-111.5,1,57.005707
6,45.5,-110.5,2,128.88675
6,45.5,-109.5,1,59.27396
6,45.5,-108.5,2,160.75935
6,45.5,-108.0,1,55.849705
6,45.5,-106.0,1,415.48807
6,45.5,-105.5,2,1088.0287
6,45.5,-96.0,1,122.621635
6,45.5,-95.5,40,3316.1187
6,45.5,-94.5,6,356.72424
6,45.5,-94.0,1,51.041817
6,45.5,-91.0,1,40.143616
6,45.5,-87.5,1,37.268024
6,45.5,-85.0,3,105.04718
6,45.5,-84.5,1,68.267006
6,45.5,-84.0,1,40.45995
6,45.5,-81.5,1,45.269447
6,45.5,-80.0,1,27.410183
6,45.5,-79.5,1,25.733969
6,45.5,-79.0,1,28.703953
6,45.5,-72.5,2,67.605705
6,45.5,-71.5,2,73.07783
6,45.5,-71.0,2,80.35298
6,45.5,-70.0,4,128.7782
6,45.5,-69.5,4,142.14017
6,45.5,-69.0,3,107.783005
6,45.5,-68.0,1,43.114845
6,45.5,-67.5,2,59.979424
6,45.5,-66.5,2,51.051838
6,46.0,-123.0,1,190.52261
6,46.0,-121.0,1,110.73895
6,46.0,-119.0,2,554.4195
6,46.0,-117.0,1,101.44378
6,46.0,-115.5,1,67.34511
6,46.0,-111.0,1,63.29473
6,46.0,-110.5,2,143.21939
6,46.0,-108.5,2,155.57623
6,46.0,-107.5,1,50.975998
6,46.0,-106.0,1,76.200745
6,46.0,-98.0,1,110.043304
6,46.0,-97.0,1,104.19023
6,46.0,-93.0,2,80.86012
6,46.0,-92.0,1,222.21144
6,46.0,-91.0,1,35.614517
6,46.0,-90.5,1,31.67971
6,46.0,-89.5,1,41.004417
6,46.0,-88.0,5,466.68286
6,46.0,-87.0,1,40.86022
6,46.0,-86.5,1,27.377337
6,46.0,-79.5,1,26.775711
6,46.0,-79.0,1,28.092836
6,46.0,-78.0,3,101.44542
6,46.0,-77.5,4,134.86247
6,46.0,-77.0,1,22.840826
6,46.0,-76.5,1,40.630043
6,46.0,-75.5,1,27.592886
6,46.0,-72.0,1,48.06191
6,46.0,-71.5,3,124.13396
6,46.0,-70.5,1,29.231373
6,46.0,-70.0,2,59.738403
6,46.0,-68.0,1,25.938396
6,46.0,-66.0,1,42.277473
6,46.5,-122.0,1,107.601616
6,46.5,-121.0,1,147.3067
6,46.5,-120.0,2,376.84445
6,46.5,-115.5,1,125.87603
6,46.5,-111.0,2,162.82239
6,46.5,-110.0,1,82.40733
6,46.5,-107.5,1,69.328125
6,46.5,-99.0,1,131.18108
6,46.5,-98.5,3,480.93143
6,46.5,-98.0,4,446.04187
6,46.5,-97.0,3,244.32149
6,46.5,-94.5,1,40.994038
6,46.5,-94.0,1,41.85822
6,46.5,-93.5,2,101.78757
6,46.5,-92.0,2,77.225494
6,46.5,-91.5,3,324.29004
6,46.5,-86.0,1,61.972816
6,46.5,-85.5,2,66.132065
6,46.5,-84.5,3,142.40405
6,46.5,-82.5,6,3082.9502
6,46.5,-82.0,3,633.7589
6,46.5,-81.5,1,40.05562
6,46.5,-81.0,1,66.62384
6,46.5,-80.5,3,109.87407
6,46.5,-80.0,1,30.16688
6,46.5,-79.5,3,88.01016
6,46.5,-79.0,2,72.993454
6,46.5,-78.5,4,150.99788
6,46.5,-78.0,2,71.75502
6,46.5,-76.5,1,43.592113
6,46.5,-75.0,1,22.922356
6,46.5,-74.5,2,62.367004
6,46.5,-73.5,2,61.164932
6,46.5,-73.0,2,53.003212
6,46.5,-71.5,1,48.547176
6,46.5,-70.5,6,217.61104
6,46.5,-70.0,2,59.336643
6,46.5,-68.5,1,42.069416
6,46.5,-66.5,2,61.407745
6,46.5,-66.0,1,186.72356
6,47.0,-122.5,1,134.38261
6,47.0,-121.5,1,95.82366
6,47.0,-120.5,1,233.53429
6,47.0,-120.0,5,5296.39
6,47.0,-119.5,2,872.9115
6,47.0,-119.0,1,226.72752
6,47.0,-118.5,5,2208.3884
6,47.0,-118.0,1,101.12079
6,47.0,-117.5,1,93.098625
6,47.0,-117.0,1,70.22969
6,47.0,-115.5,2,140.74014
6,47.0,-114.5,1,96.57838
6,47.0,-113.5,1,61.57911
6,47.0,-113.0,4,305.01495
6,47.0,-111.0,1,79.18582
6,47.0,-110.5,2,158.54242
6,47.0,-110.0,1,65.56691
6,47.0,-109.5,1,57.552917
6,47.0,-109.0,1,78.80617
6,47.0,-105.0,1,57.371525
6,47.0,-100.0,1,106.85204
6,47.0,-99.5,1,128.53317
6,47.0,-98.0,1,68.65866
6,47.0,-97.5,3,498.4185
6,47.0,-97.0,2,204.90683
6,47.0,-96.5,1,91.743065
6,47.0,-95.0,1,34.479504
6,47.0,-94.0,4,159.42935
6,47.0,-93.5,1,36.41355
6,47.0,-92.5,2,76.7448
6,47.0,-92.0,4,176.40144
6,47.0,-91.5,1,43.936718
6,47.0,-89.0,1,33.84715
6,47.0,-88.5,2,116.69728
6,47.0,-83.0,3,130.76129
6,47.0,-82.0,1,32.22062
6,47.0,-81.5,1,30.259777
6,47.0,-81.0,4,174.07095
6,47.0,-80.5,1,29.75411
6,47.0,-80.0,2,79.444244
6,47.0,-79.5,1,37.673527
6,47.0,-79.0,2,72.73538
6,47.0,-78.0,1,29.035812
6,47.0,-77.0,6,291.64136
6,47.0,-76.5,1,40.293015
6,47.0,-76.0,2,72.53012
6,47.0,-75.5,2,66.766174
6,47.0,-75.0,2,155.86594
6,47.0,-74.5,2,65.71411
6,47.0,-74.0,3,93.34786
6,47.0,-73.5,12,1928.6162
6,47.0,-72.0,2,56.346287
6,47.0,-71.0,2,61.252098
6,47.0,-70.0,2,69.397156
6,47.0,-69.5,2,63.601006
6,47.0,-69.0,1,35.016037
6,47.0,-68.5,1,29.48544
6,47.0,-68.0,1,36.786648
6,47.0,-67.5,1,28.39515
6,47.0,-66.5,1,41.589714
6,47.0,-66.0,2,55.225418
6,47.5,-122.0,1,122.43671
6,47.5,-121.0,1,72.738655
6,47.5,-119.5,1,249.14563
6,47.5,-116.0,2,188.79175
6,47.5,-115.5,1,103.914536
6,47.5,-114.0,4,328.4219
6,47.5,-113.5,2,148.74683
6,47.5,-109.0,1,60.22139
6,47.5,-104.0,1,66.72572
6,47.5,-98.0,2,197.56453
6,47.5,-97.5,3,227.77425
6,47.5,-97.0,3,521.35815
6,47.5,-96.5,1,115.25005
6,47.5,-96.0,2,168.28647
6,47.5,-92.5,1,78.49785
6,47.5,-92.0,4,189.90825
6,47.5,-91.5,1,252.33559
6,47.5,-84.5,1,29.252298
6,47.5,-83.5,1,35.01857
6,47.5,-83.0,1,56.303047
6,47.5,-82.5,6,1180.9119
6,47.5,-82.0,10,4464.734
6,47.5,-81.0,1,32.68298
6,47.5,-80.5,2,509.28876
6,47.5,-80.0,2,228.33699
6,47.5,-79.0,1,38.49963
6,47.5,-78.5,1,28.04407
6,47.5,-78.0,2,68.84786
6,47.5,-77.0,2,88.323555
6,47.5,-76.5,3,489.56598
6,47.5,-76.0,4,249.17978
6,47.5,-75.5,1,29.463703
6,47.5,-74.5,1,42.78879
6,47.5,-74.0,1,46.90129
6,47.5,-73.5,1,64.68522
6,47.5,-73.0,1,32.5753
6,47.5,-72.0,1,30.646557
6,47.5,-71.5,3,137.7333
6,47.5,-71.0,4,129.68373
6,47.5,-70.5,3,99.773544
6,47.5,-70.0,7,2827.996
6,47.5,-68.5,1,25.566061
6,47.5,-67.5,1,32.953087
6,47.5,-67.0,1,39.30623
6,47.5,-66.5,2,69.11489
6,48.0,-122.5,1,142.32565
6,48.0,-121.0,3,747.45844
6,48.0,-120.5,1,245.60625
