date,lat_bin,lon_bin,fire_count,fire_power_MW,max_temp_K,max_power_MW
2024-10-03,34.5,-111.5,1,157.17305,,157.17305
2024-10-03,34.5,-93.5,1,135.3363,579.0935,135.3363
2024-10-03,34.5,-92.0,1,63.934746,541.5718,63.934746
2024-10-03,36.5,-119.0,1,123.31215,417.90936,123.31215
2024-10-03,37.0,-90.5,1,47.54701,418.40378,47.54701
2024-10-03,38.0,-90.5,1,55.637295,401.42834,55.637295
2024-10-03,39.0,-122.0,1,128.273,,128.273
2024-10-03,42.5,-117.0,1,64.54998,454.33237,64.54998
2024-10-03,43.0,-111.5,1,196.46933,,196.46933
2024-10-03,43.5,-122.0,1,160.5391,463.0673,160.5391
2024-10-03,44.5,-108.0,1,435.498,544.868,435.498
2024-10-03,44.5,-107.5,2,470.00226,605.7378,242.71092
2024-10-03,46.0,-118.5,1,234.7022,,234.7022
2024-10-03,46.0,-114.0,1,93.80323,467.35236,93.80323
2024-10-03,48.0,-96.0,1,207.12201,853.5571,207.12201
2024-10-03,48.0,-90.5,1,207.93987,728.9608,207.93987
2024-10-03,49.5,-102.0,1,71.63332,448.17944,71.63332
2024-10-03,50.5,-101.0,1,85.322296,755.5502,85.322296
2024-10-04,30.5,-98.5,1,41.951046,,41.951046
2024-10-04,31.0,-116.0,1,715.77466,,715.77466
2024-10-04,34.5,-111.5,1,124.2921,,124.2921
2024-10-04,35.5,-92.5,1,32.81953,469.385,32.81953
2024-10-04,37.0,-107.0,1,126.1754,514.8176,126.1754
2024-10-04,37.0,-90.5,3,555.3065,634.7444,266.79788
2024-10-04,38.0,-98.0,1,118.479,660.3998,118.479
2024-10-04,40.5,-111.5,3,1102.7556,1111.0453,659.06464
2024-10-04,42.5,-117.0,6,3271.3645,1126.2078,1026.4657
2024-10-04,42.5,-109.5,1,80.35274,506.41232,80.35274
2024-10-04,43.5,-116.5,4,2075.1138,958.70593,1042.1962
2024-10-04,43.5,-110.5,3,947.0105,518.6083,387.4996
2024-10-04,44.0,-116.0,3,1465.5264,778.29395,746.574
2024-10-04,44.0,-115.5,3,979.1181,1005.1824,429.97382
2024-10-04,44.5,-116.0,1,484.0559,758.9562,484.0559
2024-10-04,44.5,-115.5,2,3339.0764,765.16406,2355.854
2024-10-04,44.5,-115.0,1,370.3353,891.1338,370.3353
2024-10-04,44.5,-114.5,1,240.44586,525.31055,240.44586
2024-10-04,44.5,-108.0,6,4520.6587,960.4639,1844.3052
2024-10-04,44.5,-107.5,4,2148.2422,612.7148,819.8118
2024-10-04,45.0,-115.0,2,1477.7008,703.1405,1260.3
2024-10-04,45.0,-114.5,5,2359.6685,825.2648,858.1151
2024-10-04,46.0,-114.0,4,2201.2336,1706.8335,928.13617
2024-10-05,17.5,-93.5,1,33.30869,459.44147,33.30869
2024-10-05,18.0,-94.5,1,40.382854,,40.382854
2024-10-05,30.0,-92.0,2,108.8928,936.67633,54.51995
2024-10-05,31.0,-116.0,2,746.4282,747.91394,468.5267
2024-10-05,32.5,-116.5,2,697.3716,1161.2025,476.48105
2024-10-05,32.5,-91.0,1,65.74745,840.64703,65.74745
2024-10-05,32.5,-90.0,1,30.587648,551.7351,30.587648
2024-10-05,32.5,-89.5,1,35.825363,,35.825363
2024-10-05,33.0,-111.5,1,250.66562,1419.4597,250.66562
2024-10-05,33.0,-91.5,2,83.26611,428.7868,48.22359
2024-10-05,33.5,-91.0,2,158.9345,533.3862,80.08202
2024-10-05,33.5,-89.5,1,48.646618,,48.646618
2024-10-05,34.0,-91.5,2,136.09032,473.01083,83.07072
2024-10-05,34.5,-88.0,1,31.932999,690.34033,31.932999
2024-10-05,37.0,-90.5,1,50.82002,422.52405,50.82002
2024-10-05,37.5,-99.0,5,1486.5273,932.5561,445.43668
2024-10-05,39.0,-97.5,1,66.220795,776.31616,66.220795
2024-10-05,39.5,-95.5,1,89.55643,707.8651,89.55643
2024-10-05,40.0,-97.0,7,1958.4634,896.46265,614.0841
2024-10-05,40.0,-96.0,1,115.73818,893.8257,115.73818
2024-10-05,40.5,-111.5,5,3019.566,1030.8927,1278.1936
2024-10-05,40.5,-111.0,2,748.0596,582.994,472.78528
2024-10-05,41.5,-93.5,1,118.09714,700.3937,118.09714
2024-10-05,43.5,-110.5,6,2491.8745,1371.8846,910.4691
2024-10-05,44.5,-115.5,1,389.4928,653.4778,389.4928
2024-10-05,44.5,-108.0,1,211.46632,532.1227,211.46632
2024-10-05,46.0,-118.5,1,78.58656,578.7639,78.58656
2024-10-06,33.0,-86.0,1,49.255013,587.0593,49.255013
2024-10-06,34.5,-92.0,1,48.21791,602.8262,48.21791
2024-10-06,38.5,-98.0,2,375.09375,1140.9309,202.02034
2024-10-06,40.0,-111.0,1,181.04646,460.81488,181.04646
2024-10-06,40.5,-120.5,1,178.97961,844.54755,178.97961
2024-10-06,40.5,-111.0,1,204.17995,657.10364,204.17995
2024-10-06,43.5,-110.5,9,5401.706,800.70807,1381.8939
2024-10-06,43.5,-84.5,2,93.30301,514.26825,47.03575
2024-10-06,44.5,-116.0,1,138.85484,505.25867,138.85484
2024-10-06,44.5,-115.0,1,132.14111,532.67206,132.14111
2024-10-06,45.0,-115.5,5,4191.3037,1346.1194,1885.3226
2024-10-06,45.0,-115.0,2,346.33353,760.27466,250.00749
2024-10-06,45.0,-114.5,6,2235.6238,906.18646,522.70197
2024-10-06,46.0,-114.0,1,117.13487,427.96277,117.13487
2024-10-06,47.0,-117.5,1,115.42782,579.533,115.42782
2024-10-07,17.0,-88.5,1,20.030464,442.521,20.030464
2024-10-07,30.5,-92.5,1,146.1724,567.8865,146.1724
2024-10-07,30.5,-91.5,3,351.04608,520.9156,151.30061
2024-10-07,31.5,-85.5,1,53.15117,879.2126,53.15117
2024-10-07,31.5,-85.0,1,29.606424,688.2527,29.606424
2024-10-07,32.5,-101.0,1,33.690582,600.68365,33.690582
2024-10-07,33.0,-95.0,1,66.61228,,66.61228
2024-10-07,33.0,-89.5,1,24.9596,528.99133,24.9596
2024-10-07,33.5,-93.0,3,753.697,1053.9111,395.46088
2024-10-07,33.5,-92.0,1,58.546673,,58.546673
2024-10-07,33.5,-89.5,1,29.036167,677.8697,29.036167
2024-10-07,33.5,-88.5,1,108.26104,559.2065,108.26104
2024-10-07,33.5,-83.0,1,103.43749,704.6788,103.43749
2024-10-07,34.0,-92.5,1,59.455082,,59.455082
2024-10-07,34.0,-92.0,1,45.878532,691.8236,45.878532
2024-10-07,34.5,-92.0,1,81.840485,487.9536,81.840485
2024-10-07,35.0,-88.0,1,349.33798,666.1132,349.33798
2024-10-07,36.0,-92.5,1,37.002853,,37.002853
2024-10-07,38.0,-98.0,1,88.81067,551.7351,88.81067
2024-10-07,43.0,-123.0,1,101.512024,,101.512024
2024-10-07,43.5,-110.5,7,2997.8384,662.54236,664.9927
2024-10-07,44.0,-120.0,3,1572.0497,,763.38794
2024-10-07,44.0,-115.5,1,98.605095,,98.605095
2024-10-07,44.5,-115.0,2,553.28265,560.0305,469.11533
2024-10-07,44.5,-114.5,1,416.87054,,416.87054
2024-10-07,45.0,-115.5,1,129.48058,,129.48058
2024-10-07,45.0,-115.0,4,3645.106,920.25024,1496.3223
2024-10-07,45.0,-114.5,3,3303.0603,768.8998,1843.2727
2024-10-07,46.0,-114.0,2,168.97519,681.1659,84.78258
2024-10-07,46.5,-118.0,1,119.026184,609.8581,119.026184
2024-10-07,47.0,-117.5,1,267.731,618.31836,267.731
2024-10-07,49.0,-100.0,2,245.99066,697.9765,133.21219
2024-10-07,50.5,-99.0,1,67.610466,433.2367,67.610466
2024-10-08,17.5,-93.5,1,46.059113,,46.059113
2024-10-08,23.5,-98.5,1,76.75455,523.8273,76.75455
2024-10-08,29.5,-91.5,1,90.333176,452.4645,90.333176
2024-10-08,30.0,-91.5,3,321.42572,510.75232,161.56784
2024-10-08,30.5,-110.0,1,101.00425,1025.454,101.00425
2024-10-08,30.5,-95.0,3,636.14197,737.2562,344.294
2024-10-08,30.5,-92.0,4,484.6184,524.1019,139.2236
2024-10-08,31.0,-116.5,1,131.32288,629.6902,131.32288
2024-10-08,31.0,-116.0,2,392.813,767.0868,221.66702
2024-10-08,31.0,-88.5,2,302.89185,774.61316,195.64745
2024-10-08,31.0,-87.5,3,675.1868,929.2599,345.26535
2024-10-08,31.0,-87.0,1,33.768818,683.14355,33.768818
2024-10-08,31.5,-89.0,4,1488.8909,734.45447,566.3077
2024-10-08,31.5,-86.0,1,23.198183,,23.198183
2024-10-08,31.5,-85.0,1,29.204788,525.3655,29.204788
2024-10-08,32.0,-87.5,1,54.288033,559.9756,54.288033
2024-10-08,32.0,-86.0,1,105.84245,,105.84245
2024-10-08,32.0,-85.5,1,65.55369,780.9309,65.55369
2024-10-08,32.5,-90.0,1,117.77742,966.1773,117.77742
2024-10-08,32.5,-88.0,1,59.585663,,59.585663
2024-10-08,32.5,-87.0,1,29.237314,630.07477,29.237314
2024-10-08,32.5,-86.0,1,41.753006,734.17975,41.753006
2024-10-08,32.5,-85.5,2,236.69171,1168.8936,127.84625
2024-10-08,33.0,-91.0,1,44.768177,545.74695,44.768177
2024-10-08,33.0,-90.0,1,28.869373,,28.869373
2024-10-08,33.5,-91.5,1,64.981804,581.78546,64.981804
2024-10-08,34.0,-91.0,1,38.567604,414.00885,38.567604
2024-10-08,34.5,-88.5,3,467.938,799.1698,197.40962
2024-10-08,35.0,-112.5,1,139.4615,,139.4615
2024-10-08,35.0,-91.0,1,67.114586,539.81384,67.114586
2024-10-08,36.5,-97.5,1,45.333,778.29395,45.333
2024-10-08,40.5,-111.0,1,366.36752,836.36194,366.36752
2024-10-08,41.0,-117.0,1,146.67169,405.82327,146.67169
2024-10-08,43.0,-122.5,1,109.1597,456.47488,109.1597
2024-10-08,43.5,-110.5,9,7684.1343,1096.3772,2437.396
2024-10-08,44.5,-115.5,2,333.91156,757.74756,171.34932
2024-10-08,44.5,-115.0,1,91.23264,433.29163,91.23264
2024-10-08,45.0,-115.5,1,114.46424,1024.52,114.46424
2024-10-08,45.0,-115.0,2,1574.1227,726.04913,1203.1831
2024-10-08,45.0,-114.5,4,1088.495,1113.3527,312.01855
2024-10-08,46.0,-118.5,1,101.60581,700.2289,101.60581
2024-10-08,46.0,-114.0,3,1082.2833,657.3783,460.5615
2024-10-08,46.5,-117.0,1,118.9035,464.00122,118.9035
2024-10-09,29.5,-92.0,1,56.551098,447.1906,56.551098
2024-10-09,30.5,-95.0,1,155.63313,659.9603,155.63313
2024-10-09,30.5,-93.5,1,62.822422,568.3259,62.822422
2024-10-09,30.5,-92.5,3,648.6008,1219.9847,353.22992
2024-10-09,30.5,-92.0,1,54.30033,467.02274,54.30033
2024-10-09,30.5,-91.5,1,77.36292,618.9226,77.36292
2024-10-09,30.5,-91.0,1,136.17168,959.2004,136.17168
2024-10-09,31.5,-92.0,1,33.440212,428.12756,33.440212
2024-10-09,31.5,-89.0,2,286.40192,569.15,157.85812
2024-10-09,31.5,-85.5,1,55.730343,866.6321,55.730343
2024-10-09,32.0,-89.5,1,49.176086,558.8219,49.176086
2024-10-09,33.5,-117.0,1,188.27168,454.27744,188.27168
2024-10-09,33.5,-94.5,1,54.01668,560.08545,54.01668
2024-10-09,33.5,-91.0,2,315.9186,658.5869,219.93326
2024-10-09,34.0,-95.5,1,66.57683,644.7978,66.57683
2024-10-09,34.0,-92.5,1,51.265488,689.1317,51.265488
2024-10-09,34.0,-91.5,1,87.75533,427.743,87.75533
2024-10-09,34.0,-91.0,1,68.40595,646.8854,68.40595
2024-10-09,34.0,-90.0,1,52.955925,578.709,52.955925
2024-10-09,34.0,-89.5,1,63.557346,631.99756,63.557346
2024-10-09,34.0,-88.5,1,80.48577,541.9014,80.48577
2024-10-09,34.5,-88.5,1,107.060036,973.4839,107.060036
2024-10-09,34.5,-80.5,1,51.89924,,51.89924
2024-10-09,35.0,-88.0,1,163.62889,610.8469,163.62889
2024-10-09,35.5,-91.5,1,68.70978,573.98444,68.70978
2024-10-09,35.5,-91.0,1,32.252964,545.6371,32.252964
2024-10-09,35.5,-87.0,1,39.282116,407.9109,39.282116
2024-10-09,36.0,-90.0,2,390.74738,789.3911,219.8116
2024-10-09,36.5,-119.0,3,1371.3252,530.4197,603.4462
2024-10-09,38.0,-77.5,1,34.686142,575.0282,34.686142
2024-10-09,39.0,-97.0,1,133.25995,,133.25995
2024-10-09,40.5,-111.5,1,451.5559,605.13354,451.5559
2024-10-09,40.5,-86.0,1,46.911613,438.3458,46.911613
2024-10-09,43.5,-110.5,3,661.59314,656.8839,239.9378
2024-10-09,44.5,-115.5,5,2923.3516,,1139.5205
2024-10-09,44.5,-112.0,1,104.22842,649.74207,104.22842
2024-10-09,44.5,-108.0,1,236.5681,427.63315,236.5681
2024-10-09,44.5,-107.5,4,1267.7207,1168.2344,555.399
2024-10-09,45.0,-115.5,1,301.19928,,301.19928
2024-10-09,46.0,-114.0,2,307.30457,,195.43994
2024-10-09,49.0,-93.5,4,4929.035,930.6333,1766.6339
2024-10-09,50.0,-102.5,1,81.091705,599.5849,81.091705
2024-10-10,17.5,-93.5,1,54.564228,,54.564228
2024-10-10,18.5,-71.0,1,25.678505,433.18176,25.678505
2024-10-10,19.0,-99.0,1,62.216713,,62.216713
2024-10-10,30.5,-93.5,4,919.0764,1169.1134,335.2845
2024-10-10,30.5,-93.0,2,248.01068,740.8271,143.49886
2024-10-10,30.5,-92.5,1,56.855553,420.1068,56.855553
2024-10-10,31.0,-87.5,1,24.087488,,24.087488
2024-10-10,31.5,-89.5,1,29.887573,532.50726,29.887573
2024-10-10,31.5,-86.5,1,60.172134,553.1085,60.172134
2024-10-10,32.0,-102.5,2,51.157196,466.63818,30.990524
2024-10-10,32.0,-89.5,1,37.225487,632.1074,37.225487
2024-10-10,32.0,-87.0,1,62.109783,860.31433,62.109783
2024-10-10,32.0,-85.5,2,202.36136,693.5266,164.4513
2024-10-10,32.5,-94.0,1,26.497484,467.46222,26.497484
2024-10-10,32.5,-93.0,1,49.763058,,49.763058
2024-10-10,32.5,-88.5,1,59.933945,530.91406,59.933945
2024-10-10,32.5,-82.5,1,57.41189,911.24066,57.41189
2024-10-10,33.0,-91.0,1,82.87258,1039.1333,82.87258
2024-10-10,33.0,-86.0,1,46.19672,736.0476,46.19672
2024-10-10,33.5,-91.5,2,138.10901,589.7512,93.61806
2024-10-10,33.5,-90.0,1,107.075775,632.492,107.075775
2024-10-10,34.0,-92.5,1,37.28428,528.99133,37.28428
2024-10-10,34.0,-92.0,3,373.18182,652.21423,135.33838
2024-10-10,34.0,-91.5,1,32.88598,450.322,32.88598
2024-10-10,34.5,-112.5,2,265.68735,882.61865,144.68924
2024-10-10,34.5,-92.5,1,38.532703,,38.532703
2024-10-10,35.0,-93.5,1,82.41098,486.745,82.41098
2024-10-10,35.0,-91.0,1,139.36299,610.51733,139.36299
2024-10-10,35.0,-90.5,2,256.5114,686.3849,164.00531
2024-10-10,35.0,-88.0,1,41.642147,461.08957,41.642147
2024-10-10,35.5,-95.5,1,32.550743,569.4247,32.550743
2024-10-10,36.0,-91.0,2,115.133965,546.73584,70.8422
2024-10-10,40.5,-111.0,1,176.56976,,176.56976
2024-10-10,43.5,-110.5,4,1551.2761,410.0534,503.80096
2024-10-10,44.0,-90.0,1,152.10074,601.83734,152.10074
2024-10-11,21.0,-98.0,1,62.129997,,62.129997
2024-10-11,29.5,-92.5,1,35.335377,,35.335377
2024-10-11,30.0,-115.5,1,134.3723,,134.3723
2024-10-11,30.0,-93.0,1,38.267826,464.8802,38.267826
2024-10-11,30.0,-85.5,1,46.124702,467.29742,46.124702
2024-10-11,30.0,-84.0,1,35.50087,511.24677,35.50087
2024-10-11,30.5,-93.0,1,133.0757,743.84863,133.0757
2024-10-11,31.0,-83.5,1,97.69744,810.21216,97.69744
2024-10-11,31.5,-91.5,1,51.898914,671.2773,51.898914
2024-10-11,31.5,-89.5,1,30.610182,617.1647,30.610182
2024-10-11,31.5,-87.0,1,51.462284,936.6214,51.462284
2024-10-11,31.5,-85.5,1,96.58921,808.61896,96.58921
2024-10-11,32.0,-85.5,1,100.92581,555.1412,100.92581
2024-10-11,32.0,-84.5,2,64.84762,471.74728,39.436268
2024-10-11,32.5,-86.5,1,35.23891,559.591,35.23891
2024-10-11,33.0,-86.0,1,104.02499,531.5733,104.02499
2024-10-11,33.0,-85.5,1,26.837685,552.6141,26.837685
2024-10-11,33.5,-117.5,1,228.29501,,228.29501
2024-10-11,33.5,-92.0,1,144.6267,429.88556,144.6267
2024-10-11,33.5,-91.5,2,260.89624,592.3882,147.38551
2024-10-11,34.0,-92.0,1,33.20278,520.9706,33.20278
2024-10-11,34.0,-91.0,1,106.0812,,106.0812
2024-10-11,34.5,-92.5,1,68.972046,421.69998,68.972046
2024-10-11,34.5,-92.0,1,73.14655,505.69815,73.14655
2024-10-11,34.5,-91.5,1,80.99893,638.15045,80.99893
2024-10-11,34.5,-91.0,1,69.53633,532.1776,69.53633
2024-10-11,35.0,-91.5,1,75.78538,610.90186,75.78538
2024-10-11,35.0,-91.0,1,40.725044,552.1196,40.725044
2024-10-11,35.0,-85.5,1,32.692863,,32.692863
2024-10-11,35.0,-80.5,1,44.642365,566.67786,44.642365
2024-10-11,35.5,-76.5,1,66.14987,423.84253,66.14987
2024-10-11,36.0,-105.5,1,81.84048,,81.84048
2024-10-11,36.0,-91.0,1,130.99821,585.3563,130.99821
2024-10-11,36.0,-90.5,1,54.577724,782.0296,54.577724
2024-10-11,36.5,-90.5,1,65.28954,724.56586,65.28954
2024-10-11,36.5,-90.0,1,37.951275,631.83276,37.951275
2024-10-11,38.0,-98.0,1,49.143852,,49.143852
2024-10-11,38.5,-122.0,2,180.78525,449.38806,90.451866
2024-10-11,38.5,-98.0,1,123.9343,633.48083,123.9343
2024-10-11,40.5,-111.5,1,369.13226,647.59955,369.13226
2024-10-11,40.5,-111.0,4,4759.619,918.87683,2542.3171
2024-10-11,43.0,-111.5,1,177.88269,,177.88269
2024-10-11,43.5,-110.5,6,3992.6138,1424.5688,1279.6918
2024-10-11,43.5,-110.0,2,1861.5994,688.36255,1591.7697
2024-10-11,44.5,-107.5,1,453.21216,,453.21216
2024-10-11,49.0,-103.5,1,74.00134,536.4077,74.00134
2024-10-11,53.5,-126.0,1,549.6441,,549.6441
2024-10-12,25.0,-108.0,1,76.15881,406.7572,76.15881
2024-10-12,29.5,-92.5,1,76.88469,636.00793,76.88469
2024-10-12,29.5,-91.5,1,128.98871,471.69235,128.98871
2024-10-12,30.0,-91.5,1,69.55507,540.8027,69.55507
2024-10-12,30.5,-93.0,1,110.11969,705.2831,110.11969
2024-10-12,30.5,-92.0,1,80.36943,409.66885,80.36943
2024-10-12,30.5,-90.0,1,36.316162,435.43414,36.316162
2024-10-12,30.5,-84.5,1,32.387413,575.3029,32.387413
2024-10-12,31.0,-86.5,1,34.505966,547.0105,34.505966
2024-10-12,31.5,-111.0,1,64.09914,518.9928,64.09914
2024-10-12,31.5,-89.5,1,34.26622,834.65894,34.26622
2024-10-12,31.5,-86.5,1,29.5207,,29.5207
2024-10-12,31.5,-85.5,1,36.858753,,36.858753
2024-10-12,31.5,-84.5,1,35.924946,584.64215,35.924946
2024-10-12,32.0,-90.0,1,52.7124,,52.7124
2024-10-12,33.5,-98.5,1,60.577816,517.125,60.577816
2024-10-12,33.5,-91.5,3,171.3256,696.8228,70.08097
2024-10-12,33.5,-86.0,1,42.302837,706.38184,42.302837
2024-10-12,34.0,-92.0,1,56.31363,529.8703,56.31363
2024-10-12,34.0,-91.0,1,72.13635,459.4964,72.13635
2024-10-12,34.5,-91.0,2,58.459824,534.26526,30.064564
2024-10-12,35.5,-90.0,1,49.764233,888.60675,49.764233
2024-10-12,36.0,-90.5,1,64.454834,596.5634,64.454834
2024-10-12,36.5,-119.0,4,2323.235,594.09125,1064.1112
2024-10-12,36.5,-90.0,1,109.43632,908.0543,109.43632
2024-10-12,38.0,-77.5,1,29.518463,,29.518463
2024-10-12,40.5,-111.5,2,502.69977,626.17426,251.78836
2024-10-12,40.5,-111.0,3,1531.3073,954.25604,774.5358
2024-10-12,43.5,-110.5,3,1471.0835,,670.73175
2024-10-12,45.0,-115.0,1,84.943565,421.97467,84.943565
2024-10-12,45.0,-114.5,1,76.06583,414.06378,76.06583
2024-10-12,46.0,-114.0,1,111.5264,,111.5264
2024-10-13,26.0,-99.0,1,42.71177,,42.71177
2024-10-13,29.5,-92.0,1,77.59656,647.98413,77.59656
2024-10-13,30.0,-92.5,1,35.187424,622.9879,35.187424
2024-10-13,30.0,-92.0,1,98.77988,864.7093,98.77988
2024-10-13,30.5,-91.5,1,74.92389,481.1964,74.92389
2024-10-13,31.0,-92.5,3,721.3904,658.7517,433.93185
2024-10-13,31.5,-85.0,1,54.203373,573.59985,54.203373
2024-10-13,33.0,-89.5,1,55.874077,817.79333,55.874077
2024-10-13,33.5,-94.0,1,101.39065,462.24326,101.39065
2024-10-13,34.0,-91.5,1,140.41873,491.13995,140.41873
2024-10-13,35.0,-91.5,1,54.702892,427.4134,54.702892
2024-10-13,35.0,-91.0,1,50.244907,510.20294,50.244907
2024-10-13,36.0,-90.5,1,134.23338,480.92172,134.23338
2024-10-13,36.5,-119.0,2,933.452,567.7766,532.3363
2024-10-13,39.5,-89.0,1,38.349834,438.40073,38.349834
2024-10-13,40.5,-111.5,2,1473.7925,630.95374,954.6545
2024-10-13,40.5,-111.0,2,412.09433,524.76117,228.56474
2024-10-13,43.5,-110.5,6,3168.6836,969.1439,826.9941
2024-10-13,45.0,-115.5,1,83.79766,500.42422,83.79766
2024-10-13,46.0,-114.0,1,198.77072,735.0587,198.77072
2024-10-14,24.5,-112.0,1,66.08332,766.64734,66.08332
2024-10-14,25.0,-112.0,1,45.355984,620.02136,45.355984
2024-10-14,30.0,-93.5,2,168.40643,801.5321,94.87767
2024-10-14,30.0,-92.5,1,51.993332,751.15515,51.993332
2024-10-14,30.0,-90.5,1,48.775776,513.3893,48.775776
2024-10-14,30.5,-92.0,1,37.23014,604.8588,37.23014
2024-10-14,30.5,-90.5,4,676.4302,764.6147,234.59148
2024-10-14,30.5,-84.5,1,83.73099,,83.73099
2024-10-14,31.0,-86.0,1,42.740482,688.58234,42.740482
2024-10-14,31.0,-83.5,1,85.91079,732.09216,85.91079
2024-10-14,31.5,-89.5,1,51.179905,545.25256,51.179905
2024-10-14,31.5,-86.0,1,91.29756,714.07294,91.29756
2024-10-14,31.5,-85.5,2,164.33794,768.4053,108.33307
2024-10-14,32.5,-89.0,1,187.2084,775.21747,187.2084
2024-10-14,32.5,-82.5,1,36.14257,787.90784,36.14257
2024-10-14,33.0,-94.0,1,74.01191,416.26126,74.01191
2024-10-14,33.0,-92.0,1,154.01738,470.20905,154.01738
2024-10-14,33.5,-91.0,3,680.7395,755.71497,301.54797
2024-10-14,34.0,-91.5,1,109.28719,449.5529,109.28719
2024-10-14,34.0,-90.5,1,75.56068,549.8123,75.56068
2024-10-14,34.0,-88.5,1,44.011093,467.68198,44.011093
2024-10-14,34.5,-92.5,1,32.668457,449.2782,32.668457
2024-10-14,34.5,-92.0,2,217.97607,707.4805,116.22435
2024-10-14,34.5,-89.5,1,34.021824,562.00824,34.021824
2024-10-14,34.5,-87.5,1,97.885445,,97.885445
2024-10-14,34.5,-80.5,1,57.733513,515.25714,57.733513
2024-10-14,35.0,-112.5,1,757.95435,682.8689,757.95435
2024-10-14,35.0,-112.0,1,275.41968,923.6014,275.41968
2024-10-14,35.0,-80.0,1,98.17524,687.2089,98.17524
2024-10-14,35.5,-91.5,1,33.74941,481.6359,33.74941
2024-10-14,35.5,-91.0,1,131.18382,510.47766,131.18382
2024-10-14,35.5,-90.5,1,73.5154,,73.5154
2024-10-14,35.5,-76.5,1,107.972275,492.18372,107.972275
2024-10-14,36.0,-91.0,1,105.77921,590.79504,105.77921
2024-10-14,36.0,-90.5,1,172.69667,518.38855,172.69667
2024-10-14,36.0,-90.0,1,36.0626,652.7636,36.0626
2024-10-14,36.5,-119.0,1,214.43889,488.06348,214.43889
2024-10-14,36.5,-91.0,1,100.67619,536.4627,100.67619
2024-10-14,36.5,-89.5,1,180.54112,629.031,180.54112
2024-10-14,43.5,-110.5,4,2348.8257,3004.9321,908.5753
2024-10-14,44.0,-120.0,3,1559.0067,,851.48413
2024-10-14,44.0,-116.0,1,331.70795,,331.70795
2024-10-14,44.5,-107.5,1,215.95749,489.98627,215.95749
2024-10-14,45.0,-115.5,1,81.384605,434.44528,81.384605
2024-10-14,45.0,-115.0,1,123.51572,482.56982,123.51572
2024-10-14,45.0,-114.5,1,86.29343,574.4789,86.29343
2024-10-14,46.0,-114.0,1,289.94897,527.1784,289.94897
2024-10-14,47.0,-117.5,1,280.71033,611.28644,280.71033
2024-10-14,49.5,-101.5,1,75.31822,772.69037,75.31822
2024-10-15,17.5,-93.5,1,29.692207,416.26126,29.692207
2024-10-15,29.5,-91.5,2,244.72224,587.7186,146.67818
2024-10-15,30.0,-92.0,1,56.864964,500.31436,56.864964
2024-10-15,30.5,-93.0,1,56.274967,671.8816,56.274967
2024-10-15,32.0,-92.0,2,237.1211,768.51514,139.03091
2024-10-15,32.0,-83.0,1,60.660526,508.66473,60.660526
2024-10-15,32.5,-86.0,1,212.6149,659.02637,212.6149
2024-10-15,32.5,-85.5,1,25.714094,481.69083,25.714094
2024-10-15,33.0,-85.0,1,111.51295,646.0064,111.51295
2024-10-15,33.5,-92.0,1,135.33499,422.13947,135.33499
2024-10-15,33.5,-91.0,1,67.23811,584.03784,67.23811
2024-10-15,33.5,-85.5,2,311.08337,684.57196,184.0088
2024-10-15,34.0,-91.0,3,190.8605,501.63284,109.944626
2024-10-15,34.5,-91.5,1,29.58715,417.03036,29.58715
2024-10-15,34.5,-91.0,1,31.922506,514.54297,31.922506
2024-10-15,35.0,-94.5,4,1223.596,2007.7217,362.13315
2024-10-15,36.5,-119.0,2,679.1096,461.63895,389.53094
2024-10-15,36.5,-96.5,1,79.13063,,79.13063
2024-10-15,40.5,-111.5,1,107.804756,545.41736,107.804756
2024-10-15,42.5,-111.5,1,183.37195,555.0862,183.37195
2024-10-15,43.5,-110.5,2,581.65955,545.3075,373.57495
2024-10-15,44.5,-112.0,1,87.47645,517.8941,87.47645
2024-10-15,45.0,-114.5,1,193.59927,453.6182,193.59927
2024-10-15,46.0,-114.0,1,171.29446,520.2014,171.29446
2024-10-15,46.5,-101.5,1,54.18848,513.9936,54.18848
2024-10-15,48.5,-115.0,1,133.2602,,133.2602
2024-10-15,49.0,-101.0,1,83.76155,,83.76155
2024-10-15,49.5,-101.5,1,53.22029,441.8068,53.22029
2024-10-16,16.0,-90.5,1,44.87931,502.07233,44.87931
2024-10-16,18.5,-71.0,1,27.099018,473.3954,27.099018
2024-10-16,30.5,-89.5,1,75.30511,737.47595,75.30511
2024-10-16,31.0,-89.0,1,79.79143,561.0194,79.79143
2024-10-16,31.0,-87.0,1,115.66845,628.9211,115.66845
2024-10-16,31.5,-86.0,1,108.623055,621.66943,108.623055
2024-10-16,31.5,-85.0,1,48.91591,523.8822,48.91591
2024-10-16,31.5,-84.0,1,54.35738,684.95654,54.35738
2024-10-16,32.0,-86.0,1,47.07957,,47.07957
2024-10-16,32.5,-92.0,2,301.77386,626.2842,157.97458
2024-10-16,32.5,-84.5,1,198.47635,651.8297,198.47635
2024-10-16,33.0,-91.0,1,76.239006,563.7113,76.239006
2024-10-16,33.0,-88.5,2,96.32887,818.7273,55.84941
2024-10-16,33.5,-90.0,2,107.736115,570.4136,54.817513
2024-10-16,34.5,-112.0,1,96.24243,,96.24243
2024-10-16,34.5,-92.5,2,74.19938,544.0989,40.60308
2024-10-16,34.5,-89.0,1,68.77451,,68.77451
