date,lat_bin,lon_bin,n_flash_sampled,n_flash_est
2024-06-01,41.0,-101.0,12,1080
2024-06-01,41.0,-100.5,15,1350
2024-06-01,41.0,-100.0,3,270
2024-06-01,41.5,-111.0,1,90
2024-06-01,41.5,-110.0,1,90
2024-06-01,41.5,-104.5,2,180
2024-06-01,41.5,-104.0,3,270
2024-06-01,41.5,-103.5,3,270
2024-06-01,41.5,-103.0,4,360
2024-06-01,41.5,-102.5,16,1440
2024-06-01,41.5,-102.0,13,1170
2024-06-01,41.5,-101.5,20,1800
2024-06-01,41.5,-101.0,7,630
2024-06-01,42.0,-108.5,1,90
2024-06-01,42.0,-104.0,4,360
2024-06-01,42.0,-103.5,6,540
2024-06-01,42.0,-103.0,16,1440
2024-06-01,42.0,-102.5,9,810
2024-06-01,42.0,-102.0,4,360
2024-06-01,42.5,-109.0,1,90
2024-06-01,42.5,-103.5,1,90
2024-06-01,42.5,-103.0,10,900
2024-06-01,42.5,-102.5,2,180
2024-06-01,43.0,-103.5,5,450
2024-06-01,43.0,-103.0,1,90
2024-06-01,43.0,-94.0,1,90
2024-06-01,43.5,-103.5,1,90
2024-06-01,44.0,-103.5,3,270
2024-06-01,44.0,-93.0,6,540
2024-06-01,44.0,-92.5,5,450
2024-06-01,44.5,-93.0,1,90
2024-06-01,44.5,-92.0,1,90
2024-06-01,45.0,-92.0,1,90
2024-06-01,45.5,-114.5,1,90
2024-06-01,47.0,-93.5,1,90
2024-06-01,47.5,-96.5,1,90
2024-06-01,48.5,-104.0,2,180
2024-06-01,48.5,-97.0,1,90
2024-06-01,49.0,-104.0,1,90
2024-06-01,49.0,-103.5,1,90
2024-06-01,49.5,-99.0,1,90
2024-06-01,49.5,-96.0,1,90
2024-06-01,49.5,-95.5,2,180
2024-06-01,49.5,-88.5,2,180
2024-06-01,49.5,-88.0,2,180
2024-06-01,49.5,-85.0,1,90
2024-06-01,49.5,-84.5,1,90
2024-06-01,50.0,-97.0,1,90
2024-06-01,50.0,-90.0,1,90
2024-06-01,50.0,-88.5,3,270
2024-06-01,50.0,-84.5,2,180
2024-06-01,50.5,-96.0,1,90
2024-06-01,50.5,-95.5,1,90
2024-06-01,50.5,-94.5,5,450
2024-06-01,50.5,-94.0,3,270
2024-06-01,50.5,-91.5,1,90
2024-06-01,50.5,-89.0,2,180
2024-06-01,50.5,-88.5,1,90
2024-06-01,50.5,-87.0,3,270
2024-06-01,50.5,-82.5,2,180
2024-06-01,50.5,-81.0,2,180
2024-06-01,50.5,-79.5,3,270
2024-06-01,50.5,-79.0,1,90
2024-06-01,51.0,-98.5,1,90
2024-06-01,51.0,-97.5,1,90
2024-06-01,51.0,-94.5,2,180
2024-06-01,51.0,-91.0,3,270
2024-06-01,51.0,-89.0,1,90
2024-06-01,51.0,-88.5,1,90
2024-06-01,51.0,-82.0,1,90
2024-06-01,51.0,-79.5,2,180
2024-06-01,51.0,-79.0,4,360
2024-06-01,51.0,-77.5,1,90
2024-06-01,51.0,-76.5,1,90
2024-06-01,51.0,-76.0,1,90
2024-06-01,51.5,-96.0,1,90
2024-06-01,51.5,-90.5,3,270
2024-06-01,51.5,-88.5,4,360
2024-06-01,51.5,-86.5,1,90
2024-06-01,51.5,-82.0,2,180
2024-06-01,51.5,-81.0,1,90
2024-06-01,52.0,-88.5,2,180
2024-06-01,52.0,-88.0,1,90
2024-06-01,52.5,-89.5,1,90
2024-06-01,52.5,-86.0,1,90
2024-06-01,53.0,-89.5,1,90
2024-06-01,53.0,-73.5,1,90
2024-06-01,53.5,-89.0,1,90
2024-06-01,54.0,-88.0,1,90
2024-06-01,54.5,-88.5,2,180
2024-06-02,20.0,-103.0,6,540
2024-06-02,20.0,-102.5,7,630
2024-06-02,20.0,-102.0,1,90
2024-06-02,20.0,-101.5,2,180
2024-06-02,20.0,-101.0,2,180
2024-06-02,20.0,-99.5,3,270
2024-06-02,20.0,-90.5,8,720
2024-06-02,20.0,-90.0,17,1530
2024-06-02,20.0,-89.5,2,180
2024-06-02,20.0,-84.0,4,360
2024-06-02,20.0,-83.5,3,270
2024-06-02,20.0,-80.5,1,90
2024-06-02,20.0,-79.5,2,180
2024-06-02,20.0,-79.0,2,180
2024-06-02,20.0,-78.5,2,180
2024-06-02,20.0,-78.0,3,270
2024-06-02,20.0,-77.0,8,720
2024-06-02,20.0,-76.5,1,90
2024-06-02,20.0,-71.5,3,270
2024-06-02,20.0,-71.0,2,180
2024-06-02,20.0,-70.5,1,90
2024-06-02,20.0,-70.0,13,1170
2024-06-02,20.0,-67.0,1,90
2024-06-02,20.0,-65.5,1,90
2024-06-02,20.5,-103.0,7,630
2024-06-02,20.5,-102.5,5,450
2024-06-02,20.5,-102.0,1,90
2024-06-02,20.5,-101.5,10,900
2024-06-02,20.5,-101.0,1,90
2024-06-02,20.5,-90.0,2,180
2024-06-02,20.5,-89.5,3,270
2024-06-02,20.5,-88.5,5,450
2024-06-02,20.5,-84.0,2,180
2024-06-02,20.5,-83.5,1,90
2024-06-02,20.5,-82.0,4,360
2024-06-02,20.5,-81.5,7,630
2024-06-02,20.5,-80.0,1,90
2024-06-02,20.5,-79.0,1,90
2024-06-02,20.5,-78.0,1,90
2024-06-02,20.5,-77.5,2,180
2024-06-02,20.5,-77.0,18,1620
2024-06-02,20.5,-76.5,2,180
2024-06-02,20.5,-76.0,35,3150
2024-06-02,20.5,-75.5,4,360
2024-06-02,20.5,-75.0,3,270
2024-06-02,20.5,-72.0,6,540
2024-06-02,20.5,-71.5,14,1260
2024-06-02,20.5,-71.0,17,1530
2024-06-02,20.5,-70.5,6,540
2024-06-02,21.0,-103.0,1,90
2024-06-02,21.0,-102.5,1,90
2024-06-02,21.0,-102.0,3,270
2024-06-02,21.0,-101.5,4,360
2024-06-02,21.0,-101.0,3,270
2024-06-02,21.0,-100.0,1,90
2024-06-02,21.0,-83.5,1,90
2024-06-02,21.0,-83.0,4,360
2024-06-02,21.0,-78.0,3,270
2024-06-02,21.0,-77.5,3,270
2024-06-02,21.0,-77.0,9,810
2024-06-02,21.0,-76.5,11,990
2024-06-02,21.0,-76.0,15,1350
2024-06-02,21.0,-75.5,2,180
2024-06-02,21.0,-74.5,2,180
2024-06-02,21.0,-71.5,7,630
2024-06-02,21.0,-71.0,9,810
2024-06-02,21.0,-70.5,3,270
2024-06-02,21.5,-102.0,2,180
2024-06-02,21.5,-101.5,2,180
2024-06-02,21.5,-101.0,4,360
2024-06-02,21.5,-84.5,4,360
2024-06-02,21.5,-84.0,1,90
2024-06-02,21.5,-83.5,1,90
2024-06-02,21.5,-83.0,5,450
2024-06-02,21.5,-82.5,9,810
2024-06-02,21.5,-81.0,1,90
2024-06-02,21.5,-80.5,1,90
2024-06-02,21.5,-80.0,10,900
2024-06-02,21.5,-79.5,6,540
2024-06-02,21.5,-79.0,5,450
2024-06-02,21.5,-78.5,1,90
2024-06-02,21.5,-78.0,3,270
2024-06-02,21.5,-77.5,4,360
2024-06-02,21.5,-77.0,2,180
2024-06-02,21.5,-76.0,8,720
2024-06-02,21.5,-75.5,1,90
2024-06-02,21.5,-75.0,6,540
2024-06-02,21.5,-72.5,1,90
2024-06-02,21.5,-71.5,1,90
2024-06-02,21.5,-70.5,3,270
2024-06-02,22.0,-102.5,3,270
2024-06-02,22.0,-101.5,4,360
2024-06-02,22.0,-101.0,9,810
2024-06-02,22.0,-84.5,12,1080
2024-06-02,22.0,-84.0,2,180
2024-06-02,22.0,-82.5,1,90
2024-06-02,22.0,-82.0,1,90
2024-06-02,22.0,-81.5,3,270
2024-06-02,22.0,-81.0,6,540
2024-06-02,22.0,-80.5,3,270
2024-06-02,22.0,-80.0,1,90
2024-06-02,22.0,-79.5,2,180
2024-06-02,22.0,-79.0,1,90
2024-06-02,22.0,-78.5,1,90
2024-06-02,22.0,-78.0,1,90
2024-06-02,22.0,-77.5,4,360
2024-06-02,22.0,-77.0,3,270
2024-06-02,22.0,-76.5,3,270
2024-06-02,22.0,-75.5,3,270
2024-06-02,22.0,-75.0,5,450
2024-06-02,22.0,-74.5,1,90
2024-06-02,22.0,-74.0,25,2250
2024-06-02,22.0,-71.0,1,90
2024-06-02,22.0,-70.0,2,180
2024-06-02,22.0,-69.5,1,90
2024-06-02,22.5,-103.0,2,180
2024-06-02,22.5,-102.5,4,360
2024-06-02,22.5,-101.5,9,810
2024-06-02,22.5,-101.0,4,360
2024-06-02,22.5,-84.0,3,270
2024-06-02,22.5,-83.5,8,720
2024-06-02,22.5,-82.5,5,450
2024-06-02,22.5,-82.0,11,990
2024-06-02,22.5,-81.5,5,450
2024-06-02,22.5,-81.0,5,450
2024-06-02,22.5,-78.0,1,90
2024-06-02,22.5,-77.5,11,990
2024-06-02,22.5,-77.0,12,1080
2024-06-02,22.5,-76.5,1,90
2024-06-02,22.5,-76.0,3,270
2024-06-02,22.5,-75.5,4,360
2024-06-02,22.5,-75.0,1,90
2024-06-02,22.5,-74.5,1,90
2024-06-02,22.5,-74.0,2,180
2024-06-02,22.5,-71.0,4,360
2024-06-02,22.5,-70.5,1,90
2024-06-02,22.5,-70.0,3,270
2024-06-02,22.5,-69.5,7,630
2024-06-02,22.5,-69.0,13,1170
2024-06-02,23.0,-102.0,6,540
2024-06-02,23.0,-101.5,12,1080
2024-06-02,23.0,-101.0,7,630
2024-06-02,23.0,-100.5,1,90
2024-06-02,23.0,-79.5,1,90
2024-06-02,23.0,-78.0,1,90
2024-06-02,23.0,-77.5,14,1260
2024-06-02,23.0,-77.0,3,270
2024-06-02,23.0,-76.5,3,270
2024-06-02,23.0,-76.0,1,90
2024-06-02,23.0,-75.5,2,180
2024-06-02,23.0,-75.0,3,270
2024-06-02,23.0,-74.0,1,90
2024-06-02,23.0,-73.0,1,90
2024-06-02,23.0,-72.5,1,90
2024-06-02,23.0,-72.0,3,270
2024-06-02,23.5,-101.5,3,270
2024-06-02,23.5,-101.0,12,1080
2024-06-02,23.5,-100.5,1,90
2024-06-02,23.5,-100.0,2,180
2024-06-02,23.5,-73.5,2,180
2024-06-02,23.5,-69.5,3,270
2024-06-02,23.5,-69.0,1,90
2024-06-02,24.0,-101.0,6,540
2024-06-02,24.0,-87.5,1,90
2024-06-02,24.0,-80.0,3,270
2024-06-02,24.0,-75.5,1,90
2024-06-02,24.0,-70.5,1,90
2024-06-02,24.0,-68.5,3,270
2024-06-02,24.5,-102.5,1,90
2024-06-02,24.5,-102.0,3,270
2024-06-02,24.5,-101.5,11,990
2024-06-02,24.5,-101.0,5,450
2024-06-02,24.5,-100.5,7,630
2024-06-02,24.5,-88.0,32,2880
2024-06-02,24.5,-87.5,28,2520
2024-06-02,24.5,-83.5,1,90
2024-06-02,24.5,-83.0,3,270
2024-06-02,24.5,-82.5,11,990
2024-06-02,24.5,-82.0,2,180
2024-06-02,24.5,-80.5,4,360
2024-06-02,24.5,-80.0,6,540
2024-06-02,24.5,-79.5,3,270
2024-06-02,25.0,-102.0,3,270
2024-06-02,25.0,-101.5,6,540
2024-06-02,25.0,-101.0,8,720
2024-06-02,25.0,-100.5,7,630
2024-06-02,25.0,-88.5,2,180
2024-06-02,25.0,-88.0,30,2700
2024-06-02,25.0,-87.5,26,2340
2024-06-02,25.0,-86.5,18,1620
2024-06-02,25.0,-83.5,1,90
2024-06-02,25.0,-83.0,2,180
2024-06-02,25.0,-82.5,21,1890
2024-06-02,25.0,-82.0,1,90
2024-06-02,25.0,-81.5,1,90
2024-06-02,25.0,-80.5,4,360
2024-06-02,25.0,-80.0,2,180
2024-06-02,25.5,-88.5,1,90
2024-06-02,25.5,-88.0,14,1260
2024-06-02,25.5,-87.5,24,2160
2024-06-02,25.5,-86.5,14,1260
2024-06-02,25.5,-83.0,1,90
2024-06-02,25.5,-82.5,7,630
2024-06-02,25.5,-82.0,1,90
2024-06-02,25.5,-81.5,1,90
2024-06-02,25.5,-81.0,1,90
2024-06-02,25.5,-80.5,2,180
2024-06-02,25.5,-80.0,3,270
2024-06-02,25.5,-79.0,1,90
2024-06-02,26.0,-102.5,1,90
2024-06-02,26.0,-102.0,2,180
2024-06-02,26.0,-88.5,3,270
2024-06-02,26.0,-88.0,2,180
2024-06-02,26.0,-87.5,15,1350
2024-06-02,26.0,-86.5,8,720
2024-06-02,26.0,-85.5,2,180
2024-06-02,26.0,-84.0,3,270
2024-06-02,26.0,-82.0,3,270
2024-06-02,26.0,-81.0,1,90
2024-06-02,26.5,-86.0,1,90
2024-06-02,26.5,-85.5,6,540
2024-06-02,26.5,-84.5,3,270
2024-06-02,26.5,-81.5,1,90
2024-06-02,26.5,-81.0,1,90
2024-06-02,27.0,-91.5,72,6480
2024-06-02,27.0,-91.0,1,90
2024-06-02,27.0,-90.0,1,90
2024-06-02,27.0,-86.5,2,180
2024-06-02,27.0,-84.5,1,90
2024-06-02,27.0,-82.0,2,180
2024-06-02,27.0,-81.0,2,180
2024-06-02,27.5,-91.5,53,4770
2024-06-02,27.5,-91.0,4,360
2024-06-02,27.5,-89.0,1,90
2024-06-02,28.0,-103.0,3,270
2024-06-02,28.0,-102.5,6,540
2024-06-02,28.0,-102.0,23,2070
2024-06-02,28.0,-101.5,2,180
2024-06-02,28.0,-92.5,23,2070
2024-06-02,28.0,-92.0,23,2070
2024-06-02,28.0,-91.5,25,2250
2024-06-02,28.0,-91.0,11,990
2024-06-02,28.0,-90.0,5,450
2024-06-02,28.0,-84.5,1,90
2024-06-02,28.5,-103.0,11,990
2024-06-02,28.5,-102.5,29,2610
2024-06-02,28.5,-102.0,23,2070
2024-06-02,28.5,-93.0,4,360
2024-06-02,28.5,-92.5,63,5670
2024-06-02,28.5,-92.0,38,3420
2024-06-02,28.5,-91.5,26,2340
2024-06-02,28.5,-91.0,21,1890
2024-06-02,28.5,-89.5,3,270
2024-06-02,28.5,-88.5,2,180
2024-06-02,29.0,-103.0,3,270
2024-06-02,29.0,-102.5,2,180
2024-06-02,29.0,-94.0,3,270
2024-06-02,29.0,-93.5,35,3150
2024-06-02,29.0,-93.0,11,990
2024-06-02,29.0,-92.5,73,6570
2024-06-02,29.0,-92.0,30,2700
2024-06-02,29.0,-91.5,40,3600
2024-06-02,29.0,-91.0,69,6210
2024-06-02,29.0,-90.5,1,90
2024-06-02,29.0,-88.5,1,90
2024-06-02,29.0,-84.5,1,90
2024-06-02,29.5,-103.0,13,1170
2024-06-02,29.5,-102.5,68,6120
2024-06-02,29.5,-102.0,22,1980
2024-06-02,29.5,-101.5,4,360
2024-06-02,29.5,-100.0,6,540
2024-06-02,29.5,-92.5,18,1620
2024-06-02,29.5,-92.0,53,4770
2024-06-02,29.5,-91.5,8,720
2024-06-02,29.5,-91.0,13,1170
2024-06-02,29.5,-89.5,1,90
2024-06-02,29.5,-85.5,1,90
2024-06-02,29.5,-85.0,10,900
2024-06-02,29.5,-84.5,1,90
2024-06-02,30.0,-103.5,10,900
2024-06-02,30.0,-103.0,30,2700
2024-06-02,30.0,-102.5,19,1710
2024-06-02,30.0,-102.0,11,990
2024-06-02,30.0,-101.5,27,2430
2024-06-02,30.0,-101.0,15,1350
2024-06-02,30.0,-100.5,1,90
2024-06-02,30.0,-100.0,8,720
2024-06-02,30.0,-93.5,19,1710
2024-06-02,30.0,-93.0,5,450
2024-06-02,30.0,-92.5,22,1980
2024-06-02,30.0,-92.0,35,3150
2024-06-02,30.0,-91.5,3,270
2024-06-02,30.0,-91.0,2,180
2024-06-02,30.0,-90.5,1,90
2024-06-02,30.0,-89.5,3,270
2024-06-02,30.0,-89.0,3,270
2024-06-02,30.0,-88.0,2,180
2024-06-02,30.0,-87.5,1,90
2024-06-02,30.0,-85.5,4,360
2024-06-02,30.0,-85.0,4,360
2024-06-02,30.0,-84.5,7,630
2024-06-02,30.5,-103.5,3,270
2024-06-02,30.5,-103.0,22,1980
2024-06-02,30.5,-102.5,1,90
2024-06-02,30.5,-100.5,1,90
2024-06-02,30.5,-99.5,2,180
2024-06-02,30.5,-96.0,2,180
2024-06-02,30.5,-95.5,15,1350
2024-06-02,30.5,-95.0,4,360
2024-06-02,30.5,-94.0,24,2160
2024-06-02,30.5,-93.5,32,2880
2024-06-02,30.5,-93.0,9,810
2024-06-02,30.5,-92.5,1,90
2024-06-02,30.5,-92.0,15,1350
2024-06-02,30.5,-91.5,2,180
2024-06-02,30.5,-90.5,2,180
2024-06-02,30.5,-88.5,1,90
2024-06-02,30.5,-88.0,1,90
2024-06-02,30.5,-87.0,9,810
2024-06-02,30.5,-85.5,2,180
2024-06-02,30.5,-85.0,12,1080
2024-06-02,30.5,-84.5,2,180
2024-06-02,30.5,-84.0,2,180
2024-06-02,31.0,-104.5,4,360
2024-06-02,31.0,-104.0,2,180
2024-06-02,31.0,-103.5,3,270
2024-06-02,31.0,-103.0,13,1170
2024-06-02,31.0,-102.0,2,180
2024-06-02,31.0,-100.0,4,360
2024-06-02,31.0,-99.5,4,360
2024-06-02,31.0,-99.0,3,270
2024-06-02,31.0,-98.5,4,360
2024-06-02,31.0,-96.5,8,720
2024-06-02,31.0,-96.0,1,90
2024-06-02,31.0,-95.5,4,360
2024-06-02,31.0,-95.0,15,1350
2024-06-02,31.0,-94.5,4,360
2024-06-02,31.0,-94.0,10,900
2024-06-02,31.0,-93.5,4,360
2024-06-02,31.0,-93.0,1,90
2024-06-02,31.0,-92.0,1,90
2024-06-02,31.0,-91.5,2,180
2024-06-02,31.0,-91.0,2,180
2024-06-02,31.0,-90.5,2,180
2024-06-02,31.0,-88.0,2,180
2024-06-02,31.0,-87.5,1,90
2024-06-02,31.0,-87.0,3,270
2024-06-02,31.0,-86.0,1,90
2024-06-02,31.0,-85.0,4,360
2024-06-02,31.0,-84.5,1,90
2024-06-02,31.5,-104.5,2,180
2024-06-02,31.5,-104.0,13,1170
2024-06-02,31.5,-100.0,3,270
2024-06-02,31.5,-99.5,6,540
2024-06-02,31.5,-98.5,8,720
2024-06-02,31.5,-98.0,2,180
2024-06-02,31.5,-97.5,1,90
2024-06-02,31.5,-96.5,1,90
2024-06-02,31.5,-96.0,4,360
2024-06-02,31.5,-94.5,4,360
2024-06-02,31.5,-94.0,5,450
2024-06-02,31.5,-93.5,7,630
2024-06-02,31.5,-93.0,1,90
2024-06-02,31.5,-92.5,7,630
2024-06-02,31.5,-92.0,9,810
2024-06-02,31.5,-91.0,3,270
2024-06-02,31.5,-89.5,1,90
2024-06-02,31.5,-88.0,1,90
2024-06-02,31.5,-87.5,2,180
2024-06-02,31.5,-86.5,7,630
2024-06-02,31.5,-86.0,1,90
2024-06-02,32.0,-98.5,16,1440
2024-06-02,32.0,-97.5,16,1440
2024-06-02,32.0,-97.0,5,450
2024-06-02,32.0,-96.5,10,900
2024-06-02,32.0,-96.0,1,90
2024-06-02,32.0,-94.0,10,900
2024-06-02,32.0,-93.5,10,900
2024-06-02,32.0,-93.0,34,3060
2024-06-02,32.0,-92.5,17,1530
2024-06-02,32.0,-92.0,5,450
2024-06-02,32.0,-88.0,1,90
2024-06-02,32.0,-87.5,1,90
2024-06-02,32.0,-86.5,3,270
2024-06-02,32.0,-86.0,1,90
2024-06-02,32.0,-85.0,1,90
2024-06-02,32.5,-97.5,7,630
2024-06-02,32.5,-97.0,23,2070
2024-06-02,32.5,-96.5,6,540
2024-06-02,32.5,-96.0,7,630
2024-06-02,32.5,-95.5,2,180
2024-06-02,32.5,-93.5,2,180
2024-06-02,32.5,-93.0,9,810
2024-06-02,32.5,-92.5,1,90
2024-06-02,32.5,-88.5,1,90
2024-06-02,32.5,-88.0,2,180
2024-06-02,32.5,-86.5,2,180
2024-06-02,32.5,-86.0,2,180
2024-06-02,33.0,-100.0,14,1260
2024-06-02,33.0,-99.5,4,360
2024-06-02,33.0,-99.0,4,360
2024-06-02,33.0,-98.5,7,630
2024-06-02,33.0,-98.0,10,900
2024-06-02,33.0,-97.5,18,1620
2024-06-02,33.0,-97.0,6,540
2024-06-02,33.0,-96.5,11,990
2024-06-02,33.0,-96.0,2,180
2024-06-02,33.0,-95.5,4,360
2024-06-02,33.0,-94.0,1,90
2024-06-02,33.0,-89.0,1,90
2024-06-02,33.5,-100.5,6,540
2024-06-02,33.5,-100.0,20,1800
2024-06-02,33.5,-99.5,8,720
2024-06-02,33.5,-99.0,12,1080
2024-06-02,33.5,-98.5,10,900
2024-06-02,33.5,-98.0,17,1530
2024-06-02,33.5,-97.5,10,900
2024-06-02,33.5,-97.0,12,1080
2024-06-02,33.5,-96.5,6,540
2024-06-02,33.5,-96.0,12,1080
2024-06-02,33.5,-95.5,2,180
2024-06-02,33.5,-95.0,9,810
2024-06-02,33.5,-88.5,11,990
2024-06-02,33.5,-88.0,3,270
2024-06-02,33.5,-87.5,1,90
2024-06-02,33.5,-85.5,1,90
2024-06-02,33.5,-84.5,2,180
2024-06-02,33.5,-84.0,3,270
2024-06-02,34.0,-100.0,5,450
2024-06-02,34.0,-99.5,8,720
2024-06-02,34.0,-99.0,13,1170
2024-06-02,34.0,-98.5,20,1800
2024-06-02,34.0,-98.0,14,1260
2024-06-02,34.0,-97.5,9,810
2024-06-02,34.0,-97.0,4,360
2024-06-02,34.0,-96.5,29,2610
2024-06-02,34.0,-96.0,15,1350
2024-06-02,34.0,-95.5,5,450
2024-06-02,34.0,-89.5,1,90
2024-06-02,34.0,-89.0,2,180
2024-06-02,34.0,-88.5,10,900
2024-06-02,34.0,-88.0,2,180
2024-06-02,34.0,-87.5,8,720
2024-06-02,34.0,-87.0,1,90
2024-06-02,34.0,-86.5,2,180
2024-06-02,34.0,-83.5,1,90
2024-06-02,34.5,-102.5,3,270
2024-06-02,34.5,-102.0,3,270
2024-06-02,34.5,-101.5,2,180
2024-06-02,34.5,-100.5,8,720
2024-06-02,34.5,-100.0,27,2430
2024-06-02,34.5,-99.5,29,2610
2024-06-02,34.5,-99.0,12,1080
2024-06-02,34.5,-98.5,25,2250
2024-06-02,34.5,-98.0,12,1080
2024-06-02,34.5,-97.5,2,180
2024-06-02,34.5,-97.0,8,720
2024-06-02,34.5,-96.5,2,180
2024-06-02,34.5,-96.0,7,630
2024-06-02,34.5,-91.0,2,180
2024-06-02,34.5,-90.0,3,270
2024-06-02,34.5,-89.5,3,270
2024-06-02,34.5,-89.0,1,90
2024-06-02,34.5,-88.5,1,90
2024-06-02,35.0,-102.0,1,90
2024-06-02,35.0,-101.5,1,90
2024-06-02,35.0,-101.0,31,2790
2024-06-02,35.0,-100.5,59,5310
2024-06-02,35.0,-100.0,17,1530
2024-06-02,35.0,-99.5,3,270
2024-06-02,35.0,-98.5,13,1170
2024-06-02,35.0,-98.0,3,270
2024-06-02,35.0,-97.5,2,180
2024-06-02,35.0,-97.0,1,90
2024-06-02,35.0,-94.0,2,180
2024-06-02,35.0,-90.0,7,630
2024-06-02,35.5,-102.0,1,90
2024-06-02,35.5,-101.5,15,1350
2024-06-02,35.5,-101.0,61,5490
2024-06-02,35.5,-100.5,6,540
2024-06-02,35.5,-98.0,9,810
2024-06-02,35.5,-97.5,1,90
2024-06-02,35.5,-96.5,1,90
2024-06-02,35.5,-94.5,2,180
2024-06-02,36.0,-102.0,6,540
2024-06-02,36.0,-101.5,14,1260
2024-06-02,36.0,-101.0,10,900
2024-06-02,36.0,-100.5,12,1080
2024-06-02,36.0,-100.0,6,540
2024-06-02,36.0,-99.5,5,450
2024-06-02,36.0,-99.0,1,90
2024-06-02,36.5,-102.0,29,2610
2024-06-02,36.5,-101.5,16,1440
2024-06-02,36.5,-101.0,9,810
2024-06-02,36.5,-100.5,14,1260
2024-06-02,36.5,-100.0,11,990
2024-06-02,36.5,-99.5,9,810
2024-06-02,36.5,-99.0,4,360
2024-06-02,36.5,-98.5,6,540
2024-06-02,37.0,-103.5,2,180
2024-06-02,37.0,-102.5,11,990
2024-06-02,37.0,-102.0,16,1440
2024-06-02,37.0,-101.5,19,1710
2024-06-02,37.0,-101.0,31,2790
2024-06-02,37.0,-100.5,30,2700
2024-06-02,37.0,-100.0,33,2970
2024-06-02,37.0,-99.5,7,630
2024-06-02,37.0,-99.0,14,1260
2024-06-02,37.0,-98.5,4,360
2024-06-02,37.5,-103.5,5,450
2024-06-02,37.5,-103.0,2,180
2024-06-02,37.5,-102.5,5,450
2024-06-02,37.5,-102.0,23,2070
2024-06-02,37.5,-101.5,13,1170
2024-06-02,37.5,-100.5,28,2520
2024-06-02,37.5,-100.0,11,990
2024-06-02,37.5,-98.0,1,90
2024-06-02,37.5,-97.5,1,90
2024-06-02,38.0,-103.5,3,270
2024-06-02,38.0,-102.5,2,180
2024-06-02,38.0,-102.0,3,270
2024-06-02,38.0,-101.0,10,900
2024-06-02,38.0,-100.5,35,3150
2024-06-02,38.0,-100.0,4,360
2024-06-02,38.0,-99.5,3,270
2024-06-02,38.0,-97.5,7,630
2024-06-02,38.0,-97.0,4,360
2024-06-02,38.5,-103.5,1,90
2024-06-02,38.5,-101.0,14,1260
2024-06-02,38.5,-100.5,36,3240
2024-06-02,38.5,-100.0,9,810
2024-06-02,38.5,-99.5,2,180
2024-06-02,38.5,-99.0,2,180
2024-06-02,38.5,-98.5,1,90
2024-06-02,38.5,-97.5,10,900
2024-06-02,38.5,-97.0,37,3330
2024-06-02,38.5,-96.5,3,270
2024-06-02,39.0,-103.5,2,180
2024-06-02,39.0,-103.0,8,720
2024-06-02,39.0,-102.5,2,180
2024-06-02,39.0,-101.0,1,90
2024-06-02,39.0,-100.5,12,1080
2024-06-02,39.0,-100.0,1,90
2024-06-02,39.0,-99.5,1,90
2024-06-02,39.0,-99.0,1,90
2024-06-02,39.0,-97.5,18,1620
2024-06-02,39.0,-97.0,24,2160
2024-06-02,39.0,-96.5,4,360
2024-06-02,39.0,-96.0,1,90
2024-06-02,39.5,-103.5,7,630
2024-06-02,39.5,-103.0,8,720
2024-06-02,39.5,-102.5,7,630
2024-06-02,39.5,-101.5,1,90
2024-06-02,39.5,-100.0,5,450
2024-06-02,39.5,-99.5,2,180
2024-06-02,39.5,-99.0,1,90
2024-06-02,39.5,-97.5,40,3600
2024-06-02,39.5,-97.0,22,1980
2024-06-02,39.5,-96.5,5,450
2024-06-02,40.0,-108.5,1,90
2024-06-02,40.0,-107.5,2,180
2024-06-02,40.0,-106.5,1,90
2024-06-02,40.0,-105.5,1,90
2024-06-02,40.0,-103.0,3,270
2024-06-02,40.0,-102.5,4,360
2024-06-02,40.0,-102.0,2,180
2024-06-02,40.0,-101.5,2,180
2024-06-02,40.0,-101.0,2,180
2024-06-02,40.0,-100.5,9,810
2024-06-02,40.0,-100.0,37,3330
2024-06-02,40.0,-99.5,8,720
2024-06-02,40.0,-99.0,4,360
2024-06-02,40.0,-98.0,9,810
2024-06-02,40.0,-97.5,21,1890
2024-06-02,40.0,-97.0,2,180
2024-06-02,40.5,-111.5,1,90
2024-06-02,40.5,-110.0,1,90
2024-06-02,40.5,-107.0,1,90
2024-06-02,40.5,-106.5,1,90
2024-06-02,40.5,-106.0,1,90
2024-06-02,40.5,-105.5,3,270
2024-06-02,40.5,-105.0,2,180
2024-06-02,40.5,-103.5,9,810
2024-06-02,40.5,-103.0,10,900
2024-06-02,40.5,-102.5,9,810
2024-06-02,40.5,-102.0,5,450
2024-06-02,40.5,-101.5,13,1170
2024-06-02,40.5,-101.0,12,1080
2024-06-02,40.5,-100.5,25,2250
2024-06-02,40.5,-100.0,8,720
2024-06-02,40.5,-99.5,1,90
2024-06-02,40.5,-99.0,1,90
2024-06-02,40.5,-98.5,6,540
2024-06-02,40.5,-97.5,3,270
2024-06-02,40.5,-97.0,4,360
2024-06-02,40.5,-96.5,4,360
2024-06-02,40.5,-95.5,2,180
2024-06-02,41.0,-108.0,1,90
2024-06-02,41.0,-105.5,1,90
2024-06-02,41.0,-104.5,2,180
2024-06-02,41.0,-104.0,4,360
2024-06-02,41.0,-103.5,4,360
